database,table,columns
DEFAULT_DB,JSH_Alarmas_NPS_Func_IVR_202506,3
DEFAULT_DB,JSH_Averias_Registradas_ACUMULADO_202506,24
DEFAULT_DB,JSH_BASE_ALTAS_PORTAS_CRUCE_1RA_FACTURA_2025_Q4,62
DEFAULT_DB,JSH_BASE_COMUNICACION_MASIVAS,13
DEFAULT_DB,JSH_BASE_CONTACTOS_CALL_ASESOR_202509,25
DEFAULT_DB,JSH_BASE_CONTACTOS_CALL_ASESOR_202510,26
DEFAULT_DB,JSH_BASE_CONTACTOS_CALL_ASESOR_202511,27
DEFAULT_DB,JSH_BASE_CONTACTOS_CALL_ASESOR_FUNCIONAMIENTO_202511,19
DEFAULT_DB,JSH_BASE_CONTACTOS_CCEE_ASESOR_202511,27
DEFAULT_DB,JSH_BASE_CONTACTOS_LN_202511,23
DEFAULT_DB,JSH_BASE_LINE_ID_SERIAL_NUMBER_PILOTO_SM_SJ,2
DEFAULT_DB,JSH_BASE_TFF_INPUT_ENCUESTAS_202509_pt1,38
DEFAULT_DB,JSH_BASE_TFF_INPUT_ENCUESTAS_202510_pt1,38
DEFAULT_DB,JSH_BASE_TFF_INPUT_ENCUESTAS_202512_pt1,38
DEFAULT_DB,JSH_BASE_TFF_INPUT_ENCUESTAS_OSIPTEL_2025010,38
DEFAULT_DB,JSH_Base_Altas_Migraciones_FTTH,11
DEFAULT_DB,JSH_Base_Altas_Portas_2025Q4_a_2026,38
DEFAULT_DB,JSH_Base_Altas_Portas_Cargo_Fijo_Proporcional_2025_Q4,30
DEFAULT_DB,JSH_Base_Altas_Portas_Cargo_Fijo_Proporcional_desde_2025_Q4,30
DEFAULT_DB,JSH_Base_Altas_Portas_desde_2025_Q4,43
DEFAULT_DB,JSH_Base_Bajas_Mas_Simple_Movil_desde_2025_Q4,17
DEFAULT_DB,JSH_Base_Bajas_Movil_desde_2025_Q4,10
DEFAULT_DB,JSH_Base_CAPL_2025_Q4,77
DEFAULT_DB,JSH_Base_CAPL_2025_Q4_v2,77
DEFAULT_DB,JSH_Base_Ciclo_Vida_Omnicanalidad,5
DEFAULT_DB,JSH_Base_Correos_Contactos_20260223,9
DEFAULT_DB,JSH_Base_Disponibilidad_202509_nwv,8
DEFAULT_DB,JSH_Base_Disponibilidad_202510_nwv,8
DEFAULT_DB,JSH_Base_Disponibilidad_202511_nwv,8
DEFAULT_DB,JSH_Base_Encuestados_Func_Fija_Medallia_20251114,7
DEFAULT_DB,JSH_Base_Encuestados_Piloto_SM_SJ,34
DEFAULT_DB,JSH_Base_Encuestas_Relacional_Hogar_2025,43
DEFAULT_DB,JSH_Base_Llamadas_Entrantes_desde_2025_Q4,23
DEFAULT_DB,JSH_Base_Llamadas_NPS_Func_20252Q,85
DEFAULT_DB,JSH_Base_LogSiem_Clientes_sin_Ordenes_1K,28
DEFAULT_DB,JSH_Base_LogSiem_Contactos_2025_4Q,35
DEFAULT_DB,JSH_Base_LogSiem_Masivo_Convergente_2026_Q1,35
DEFAULT_DB,JSH_Base_Movimiento_Factura_vs_Func_NPS_202506,32
DEFAULT_DB,JSH_Base_Movimientos_Factura_desde_2025_Q4,38
DEFAULT_DB,JSH_Base_Sesiones_NPS_Func_20252Q,104
DEFAULT_DB,JSH_Base_Suspensiones_Reconexiones_Cobranza_2025_Q4,17
DEFAULT_DB,JSH_Base_Suspensiones_Reconexiones_Cobranza_2026_Q1,17
DEFAULT_DB,JSH_Base_Suspensiones_Reconexiones_Movil_2025,16
DEFAULT_DB,JSH_Base_Total_Encuestados_SM_SJ_Pre_Post1,7
DEFAULT_DB,JSH_Base_ordenes_Contactos_4Q_Masivo_Convergente,17
DEFAULT_DB,JSH_Base_ordenes_Contactos_Masivo_Convergente_2026_Q1,17
DEFAULT_DB,JSH_CONTACTOS_PLAT_MASIVO_CONVERGENTE_2025_4Q,34
DEFAULT_DB,JSH_CONTACTOS_PLAT_MASIVO_CONVERGENTE_202601,34
DEFAULT_DB,JSH_CONTACTOS_PLAT_MASIVO_CONVERGENTE_2026_Q1,34
DEFAULT_DB,JSH_CONT_TECNICOS_VS_RSSI,3
DEFAULT_DB,JSH_Catalogo_Motivos_Fijo_Movil,7
DEFAULT_DB,JSH_Catalogo_Motivos_vs_Caso_de_Uso_Funcionamiento,4
DEFAULT_DB,JSH_Catalogo_Motivos_vs_Caso_de_Uso_Funcionamiento_v2,4
DEFAULT_DB,JSH_DAUS_APP_10_al_16_NOV,4
DEFAULT_DB,JSH_Data_AU_BI_RSSI_Encuestados_Func_Fijo_2025,49
DEFAULT_DB,JSH_Datos_Planta_Encuestados_IVR,230
DEFAULT_DB,JSH_Datos_Planta_Encuestados_IVR_Pangea,5
DEFAULT_DB,JSH_Disponibilidad_Sesiones_202506,4
DEFAULT_DB,JSH_Doble_Acometida_20251223_unido,5
DEFAULT_DB,JSH_Doble_Acometida_20251230_unido,5
DEFAULT_DB,JSH_Doble_Acometida_unido,5
DEFAULT_DB,JSH_E2E_DETALLE_202506,21
DEFAULT_DB,JSH_Encuestados_IVR_Churn_2025,62
DEFAULT_DB,JSH_Encuestados_Medalia_2025_3Q_4Q,32
DEFAULT_DB,JSH_Encuestados_Medalia_2025_3Q_4Q_v2,34
DEFAULT_DB,JSH_Encuestas_Funcionamiento_Fijo_B2C_vs_Mix_Atributos_202503_al_202506,150
DEFAULT_DB,JSH_Estudio_Cosechas_202602_FTTH_ZTE,23
DEFAULT_DB,JSH_Extractor_Sitped_2025_2Q,25
DEFAULT_DB,JSH_FTTH_AU_ASSOC_REPORT_SM_SJ_202509,27
DEFAULT_DB,JSH_Fin_Doble_Acometida_20251216_unido,5
DEFAULT_DB,JSH_Fin_Doble_Acometida_20251231_unido,5
DEFAULT_DB,JSH_Fin_Doble_Acometida_20260106_unido,5
DEFAULT_DB,JSH_Fin_Pangea_20251231_unido,4
DEFAULT_DB,JSH_Fin_Pangea_20260106_unido,4
DEFAULT_DB,JSH_IMPACTO_NPS_PLAT_MASIVO_CONVERGENTE,61
DEFAULT_DB,JSH_IMPACTO_NPS_PLAT_MASIVO_CONVERGENTE_2026_Q1,61
DEFAULT_DB,JSH_INTENTS_EXPLICACION_DE_RECIBO,3
DEFAULT_DB,JSH_INTENTS_EXPLICACION_DE_RECIBO_BOT,7
DEFAULT_DB,JSH_INTENT_SESIONES_202511_DNI,2
DEFAULT_DB,JSH_IPW_diario_por_cliente_IPW_only,6
DEFAULT_DB,JSH_Inventario_PANGEA,2
DEFAULT_DB,JSH_MASIVAS_PANGEA_DA_BK_LIQ,4
DEFAULT_DB,JSH_MASIVAS_PANGEA_DA_BK_PEND,3
DEFAULT_DB,JSH_MOTIVOS_CCEE_ASESOR,6
DEFAULT_DB,JSH_MOTIVOS_LN,6
DEFAULT_DB,JSH_PLANTA_AU_RSSI_SEMANAL_202507_al_202512,10
DEFAULT_DB,JSH_PLANTA_FIJA_202505_FTTH,12
DEFAULT_DB,JSH_PLANTA_FIJA_202506_FTTH,12
DEFAULT_DB,JSH_PLANTA_FIJA_202506_FTTH_VS_KPIS_CHURN,96
DEFAULT_DB,JSH_PLANTA_FIJA_202507_FTTH,12
DEFAULT_DB,JSH_PLANTA_FIJA_202508_FTTH,12
DEFAULT_DB,JSH_PLANTA_FIJA_202509_FTTH,68
DEFAULT_DB,JSH_PLANTA_FIJA_202510_FTTH,68
DEFAULT_DB,JSH_PLANTA_FIJA_202510_FUNC,33
DEFAULT_DB,JSH_PLANTA_FIJA_202511_FTTH,68
DEFAULT_DB,JSH_PLANTA_Pangea_202506,4
DEFAULT_DB,JSH_Pangea_20251230_unido,4
DEFAULT_DB,JSH_Pangea_unido,5
DEFAULT_DB,JSH_Planta_FTTH_HFC_Func_Internet_202509,37
DEFAULT_DB,JSH_Planta_FTTH_HFC_Func_Internet_202510,37
DEFAULT_DB,JSH_Planta_FTTH_HFC_Func_Internet_202511,37
DEFAULT_DB,JSH_Planta_FTTH_HFC_Func_Internet_202512,37
DEFAULT_DB,JSH_Planta_Fija_2025_Consolidado_Unicos_DNI_LINE_ID,8
DEFAULT_DB,JSH_Posibles_Masivos_NPS_Func_202506,4
DEFAULT_DB,JSH_RETENCIONES_FIJA_SEGMENTO_2025,116
DEFAULT_DB,JSH_Sesiones_202509,11
DEFAULT_DB,JSH_Sesiones_202510,11
DEFAULT_DB,JSH_Sesiones_202511,11
DEFAULT_DB,JSH_TRAMITADORES_20260124,1
DEFAULT_DB,JSH_TRAZABILIDAD_CHURN_2025,40
DEFAULT_DB,JSH_Telefonos_Movil_cruce_Fija,10
DEFAULT_DB,JSH_VIEW_VISOR_LOGSIEM_CASO,55
DEFAULT_DB,JSH_VISOR_LOGSIEM_MASIVO_CONVERGENTE,22
DEFAULT_DB,JSH_VISOR_LOGSIEM_MASIVO_CONVERGENTE_BCKP,21
DEFAULT_DB,JSH_WIFI_IPW_DAILY,8
DEFAULT_DB,JSH_WIFI_IPW_MENSUAL,15
DEFAULT_DB,JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_202503,17
DEFAULT_DB,JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_202504,16
DEFAULT_DB,JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_202505,16
DEFAULT_DB,JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_202506,17
DEFAULT_DB,JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_IPW_202503,49
DEFAULT_DB,JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_IPW_202504,49
DEFAULT_DB,JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_IPW_202505,57
DEFAULT_DB,JSH_WIFI_MEDIANA_DIARIA_X_DISPOSITIVO_ENC_IVR_BW_IPW_202506,57
DEFAULT_DB,JSH_WIFI_SCORE_DAILY,29
DEFAULT_DB,JSH_actividadesToaWeb_CONSOLIDADO_202512_01_al_02,232
DEFAULT_DB,JSH_actividadesToaWeb_CONSOLIDADO_202512_03_al_15,233
DEFAULT_DB,JSH_actividadesToaWeb_CONSOLIDADO_202512_16_al_31,234
DEFAULT_DB,JSH_actividadesToaWeb_CONSOLIDADO_202601,234
DEFAULT_DB,JSH_actividadesToaWeb_Provision_Completados_202512,93
DEFAULT_DB,JSH_actividadesToaWeb_Provision_Completados_202601,93
DEFAULT_DB,JSH_alarmas_ftth_202509,12
DEFAULT_DB,JSH_alarmas_ftth_202510,12
DEFAULT_DB,JSH_alarmas_ftth_202511,12
DEFAULT_DB,JSH_registros_con_herramienta_tecnica,14
DEFAULT_DB,JSH_tf_funfijo_202512_24,34
DEFAULT_DB,JSH_tf_funfijo_202512_25,34
DEFAULT_DB,JSH_tf_funfijo_202512_29_UPDATE_CORREO,34
DEFAULT_DB,JSH_tf_funfijo_202512_30_UPDATE_CORREO,34
DEFAULT_DB,LAG_BASE_RETENCIONES_202509,46
DEFAULT_DB,LAG_BASE_RETENCIONES_202510,46
DEFAULT_DB,LAG_BASE_RETENCIONES_202511,46
DEFAULT_DB,LAG_BASE_RETENCIONES_202512,46
DEFAULT_DB,LAG_BASE_RETENCIONES_202512_MEDALIA,49
DEFAULT_DB,LAG_BASE_RETENCIONES_202602,46
DEFAULT_DB,LDE_AVERIAS_REGISTRADAS_FIJA,19
DEFAULT_DB,LDE_BASE_AUDIOS_RECLAMOS_SANTANERA,13
DEFAULT_DB,LDE_BASE_AUDIOS_RECLAMOS_SANTANERA_MOVIL,15
DEFAULT_DB,LDE_BASE_CONSOLIDADO_BACK_OFFICE_TEC_MOVIL,29
DEFAULT_DB,LDE_BASE_CONTACTOS_ASESOR_CALL_CENTER_202509,25
DEFAULT_DB,LDE_BASE_CONTACTOS_ASESOR_CALL_CENTER_202510,26
DEFAULT_DB,LDE_BASE_CONTACTOS_ASESOR_CALL_CENTER_202511,26
DEFAULT_DB,LDE_BASE_CONTACTOS_CCEE_ASESOR_202511,26
DEFAULT_DB,LDE_BASE_INPUT_ANALISIS_AUDIOS_IA_PILOTO_SJ_SM,18
DEFAULT_DB,LDE_CAPL_FINAL_SIMILAR,133
DEFAULT_DB,LDE_CATALOGO_BOT_INTENTS,15
DEFAULT_DB,LDE_CATALOGO_CDU_TECNICOS_BOT_WSP,5
DEFAULT_DB,LDE_CATALOGO_PLANES_UPSELL_VISOR,6
DEFAULT_DB,LDE_CATALOGO_PLANES_UPSELL_VISOR_NOMBRE_PLAN_NORMALIZADO,7
DEFAULT_DB,LDE_CHURS_CU_data_20251103,13
DEFAULT_DB,LDE_COMPRA_PAQUETES_2025_CON_MARCA_SIN_REPETIDOS,102
DEFAULT_DB,LDE_COMPRA_PAQUETES_2025_CON_MARCA_SIN_REPETIDOS_V2,99
DEFAULT_DB,LDE_COMPRA_PAQUETES_FACTURADOS_2025,78
DEFAULT_DB,LDE_CONSUMO_DATOS_COMPRA,12
DEFAULT_DB,LDE_CONSUMO_DATOS_COMPRA_ACTUALIZADO,12
DEFAULT_DB,LDE_CRUCE_AVERIAS_VS_LLAMADAS,24
DEFAULT_DB,LDE_CRUCE_COMPRA_PAQUETES_VS_LLAMADAS,68
DEFAULT_DB,LDE_DATOS_NPS_LAMBAYEQUE_POST1,17
DEFAULT_DB,LDE_DETALLE_CAPL_CARGA_VISOR_PROCESADA,11
DEFAULT_DB,LDE_DETALLE_CAPL_CARGA_VISOR_UPSELL,128
DEFAULT_DB,LDE_DETALLE_INTENCIONES_RECLAMOS_AVERIAS_FIJA_ABR_AGO25,68
DEFAULT_DB,LDE_DETALLE_INTENCIONES_RECLAMOS_AVERIAS_FIJA_SET25,68
DEFAULT_DB,LDE_DETALLE_INT_RECLAMOS_VS_COMPRA_PAQ,56
DEFAULT_DB,LDE_DETALLE_INT_RECLAMOS_VS_COMPRA_PAQ_VERSION_ANTERIOR,56
DEFAULT_DB,LDE_DETALLE_LLAMADAS_INTECIONES_RECLAMO_COMPRA_PAQUETES,55
DEFAULT_DB,LDE_DETALLE_LLAMADAS_INTENCIONES_RECLAMO_AVERIAS_FIJA,71
DEFAULT_DB,LDE_DETALLE_LLAMADAS_INTENCIONES_RECLAMO_VS_CARGO_FIJO_PROPORCIONAL,91
DEFAULT_DB,LDE_DISPONIBILIDAD_4G_CIERRE_OCT25,4
DEFAULT_DB,LDE_DISPONIBILIDAD_4G_CIERRE_OCT25_DIC25_ESPEJO,5
DEFAULT_DB,LDE_DISPONIBILIDAD_4G_CIERRE_SET25,6
DEFAULT_DB,LDE_Disponibilidad_4G_Diario_Abril_Ago2025,6
DEFAULT_DB,LDE_Disponibilidad_4G_Diario_Marzo_Set2025,5
DEFAULT_DB,LDE_ENCUESTAS_FUNC_MOVIL_B2C,81
DEFAULT_DB,LDE_ENTRANTES_TRANSFERENCIAS_REITERADOS_CRITICOS_NOVIEMBRE_G1_178,53
DEFAULT_DB,LDE_INDICADORES_KPIS_OPERATIVOS_RED_20251010,15
DEFAULT_DB,LDE_INPUT_VISITAS_AGENDADAS,78
DEFAULT_DB,LDE_INTENTS_AVERIAS_202511,6
DEFAULT_DB,LDE_INTENTS_AVERIAS_202511_V2,5
DEFAULT_DB,LDE_INTENTS_AVERIAS_202511_V3,11
DEFAULT_DB,LDE_IRECLAMOS_CFP_VS_CARGO_PROPORCIONAL,103
DEFAULT_DB,LDE_IRECLAMOS_CFP_VS_COMPRA_PAQUETES,103
DEFAULT_DB,LDE_IRECLAMOS_RETEN_VS_CARGO_PROPORCIONAL,79
DEFAULT_DB,LDE_IRECLAMOS_ip_VS_DSCTOS,67
DEFAULT_DB,LDE_JS_INTENCIONES_FIJA,19
DEFAULT_DB,LDE_LOGSIEM_BASE_VISOR_CARD_AVERIA_PROBLEMA_DATOS,28
DEFAULT_DB,LDE_LOGSIEM_BASE_VISOR_CARD_HERRAMIENTAS,23
DEFAULT_DB,LDE_MATRIZ_PRIORIZACION_FUNCIONAMIENTO_MOVIL_AURA,11
DEFAULT_DB,LDE_MOTIVOS_RECLAMOS_Y_SAR_FIJA_20251201,85
DEFAULT_DB,LDE_MOTIVOS_RECLAMOS_Y_SAR_MOVIL_20251201,101
DEFAULT_DB,LDE_MOTIVOS_SAR_Y_TC_20260112,37
DEFAULT_DB,LDE_PAQUETES_FACTURADOS_202509_20251015,55
DEFAULT_DB,LDE_PLANTA_CHURN_202501_202502,43
DEFAULT_DB,LDE_PLANTA_CHURN_202503,44
DEFAULT_DB,LDE_PLANTA_CHURN_202504_202505,45
DEFAULT_DB,LDE_PLANTA_CHURN_202506_202507,48
DEFAULT_DB,LDE_PLANTA_CHURN_202508_202509,48
DEFAULT_DB,LDE_PLANTA_CHURN_202509,48
DEFAULT_DB,LDE_PLANTA_CHURN_202510,45
DEFAULT_DB,LDE_PLANTA_DIARIA_20260226,9
DEFAULT_DB,LDE_PLANTA_FIJA_202508_VS_KPIS_OPERATIVOS_RED,40
DEFAULT_DB,LDE_PLANTA_INT_ID_202508,14
DEFAULT_DB,LDE_PRIMERA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ,19
DEFAULT_DB,LDE_PRIMERA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_BASE3,19
DEFAULT_DB,LDE_PRIMERA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_BASE4,19
DEFAULT_DB,LDE_PRIMERA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_BASE4_LUIS,19
DEFAULT_DB,LDE_RECLAMOS_SAR_TC_CONTRATACION_NO_SOLICITADA_V1,38
DEFAULT_DB,LDE_RECLAMOS_SAR_VS_COMPRA_PAQUETES,49
DEFAULT_DB,LDE_RECLAMOS_SAR_VS_COMPRA_PAQUETES_ACTUALZIADO_26OCT,62
DEFAULT_DB,LDE_RECLAMOS_SAR_Y_TC_COMPRA_PAQUETES_20251026,30
DEFAULT_DB,LDE_RECLAMOS_X_AVERIAS_2025_MONTO_LIQ_FINAL,4
DEFAULT_DB,LDE_RELACIONAL_POSTPAGO_2025,33
DEFAULT_DB,LDE_SEGUNDA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_LUIS_02MARZO,19
DEFAULT_DB,LDE_SEGUNDA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_LUIS_02MARZO_MUESTRA_75,19
DEFAULT_DB,LDE_SEGUNDA_MUESTRA_ALEATORIA_ANALISIS_AUDIO_TEC_FIJA_SM_SJ_LUIS_28FEB,19
DEFAULT_DB,LDE_TABLA_FINAL_CAPL_VISOR,10
DEFAULT_DB,LDE_TABLA_FINAL_CAPL_VISOR_BASE_CORREGIDA,10
DEFAULT_DB,LDE_TABLA_RETEN_FIJA_AUDIOS,17
DEFAULT_DB,LDE_TMP_CATALOGO,4
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT_20260223,104
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT_20260224,105
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT_20260225,105
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT_20260226,105
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT_20260227,105
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT_20260302,105
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT_20260303,108
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT_20260304,108
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT_20260305,108
DEFAULT_DB,LD_RECLAMOS_VS_AVERIAS_FIJA_ULTIMA_VERSION,52
DEFAULT_DB,LYT_SESIONES_202601,116
DEFAULT_DB,LYT_SESIONES_202602,116
DEFAULT_DB,PLANTA_FIJA_202601,232
DEFAULT_DB,PLANTA_MOVIL_202601,71
DEFAULT_DB,RECLAMOS_CAPL_ANALISIS,58
DEFAULT_DB,TEMP_INDIRECTOS,27
DEFAULT_DB,TEMP_PLANTA_FIJA,14
DEFAULT_DB,TEMP_PLANTA_FIJA_2,14
DEFAULT_DB,TEMP_PLANTA_FIJA_CMS_OPC2,82
DEFAULT_DB,TEMP_PLANTA_MOVIL,9
DEFAULT_DB,TEMP_SAR_D_M1,27
DEFAULT_DB,VW_METRICAS_ANTIGUEDAD_AGENTES_2025_2026,57
DEFAULT_DB,WIFI_MEDIANA_DIARIA_STA_BW,16
DEFAULT_DB,WIFI_MEDIANA_DIARIA_STA_BW_IPW,52
DEFAULT_DB,____JSH_Catalogo_Motivos_Liliana_Fijo_Movil,6
DEFAULT_DB,______JSH_ALDM_CONTACTOS_20251226_LIMPIO,5
DEFAULT_DB,________JSH_Base_Correos_Contactos_20251203,9
DEFAULT_DB,actividadesToaWeb_consolidado_nov_dic,232
DEFAULT_DB,base,13
DEFAULT_DB,brainy_prorrateos_altas_facturados,10
DEFAULT_DB,brainy_reconexiones_facturados,10
DEFAULT_DB,compras_devoluciones,7
DEFAULT_DB,dolores_call_sep_25,40
DEFAULT_DB,encuestas_LN_octubre,10
DEFAULT_DB,encuestas_LN_octubre_docum,11
DEFAULT_DB,encuestas_call_asesor_octubre,13
DEFAULT_DB,encuestas_tiendas_octubre,12
DEFAULT_DB,encuestas_wsp_asesor_octubre,12
DEFAULT_DB,encuestas_wsp_bot_octubre2,8
DEFAULT_DB,escm_paquetes_facturados_2025,55
DEFAULT_DB,facturacion_penalidades_facturadas,55
DEFAULT_DB,gmc_consolidado_portabilidad_20260118,42
DEFAULT_DB,perfiles_comercios,4
DEFAULT_DB,tf_funfijo_202510_29,32
DEFAULT_DB,tf_funmovildatos_adicional_parte2_15102025_agrupado,48
DEFAULT_DB,tf_funmovilvoz_adicional_parte2_15102025_agrupado,48
DEFAULT_DB,internal.catalog_encryption_keys,4
DEFAULT_DB,internal.catalog_properties,2
DEFAULT_DB,internal.data_type_mapping,3
DEFAULT_DB,internal.environment_permissions,7
DEFAULT_DB,internal.environment_references,7
DEFAULT_DB,internal.environment_variables,9
DEFAULT_DB,internal.environments,7
DEFAULT_DB,internal.event_message_context,10
DEFAULT_DB,internal.event_messages,13
DEFAULT_DB,internal.executable_statistics,10
DEFAULT_DB,internal.executables,9
DEFAULT_DB,internal.execution_component_phases,12
DEFAULT_DB,internal.execution_data_statistics,13
DEFAULT_DB,internal.execution_data_taps,7
DEFAULT_DB,internal.execution_parameter_values,12
DEFAULT_DB,internal.execution_property_override_values,6
DEFAULT_DB,internal.executions,12
DEFAULT_DB,internal.extended_operation_info,8
DEFAULT_DB,internal.folder_permissions,7
DEFAULT_DB,internal.folders,6
DEFAULT_DB,internal.object_parameters,19
DEFAULT_DB,internal.object_versions,10
DEFAULT_DB,internal.operation_messages,7
DEFAULT_DB,internal.operation_os_sys_info,7
DEFAULT_DB,internal.operation_permissions,7
DEFAULT_DB,internal.operations,17
DEFAULT_DB,internal.packages,16
DEFAULT_DB,internal.project_permissions,7
DEFAULT_DB,internal.projects,12
DEFAULT_DB,internal.validations,8
DEFAULT_DB,DIM.ENC_ESTUDIO,6
DEFAULT_DB,DIM.ENC_ESTUDIO_2,5
DEFAULT_DB,DIM.ENC_TIPO_B2B,3
DEFAULT_DB,DIM.Estudio,9
DEFAULT_DB,DIM.Frecuencia_estudio,2
DEFAULT_DB,DIM.Medio_estudio,2
DEFAULT_DB,DIM.Segmento_estudio,2
DEFAULT_DB,DIM.Socio_subestudio,2
DEFAULT_DB,DIM.Subestudio,6
DEFAULT_DB,DIM.Tipo_estudio,2
DEFAULT_DB,2024606_POOLREITERADAS_BASENPS_v2,58
DEFAULT_DB,AA_BASE_PORTABILIDAD,57
DEFAULT_DB,ACCESADAS_CRUCE,11
DEFAULT_DB,ANALISIS_INCREMENTO_MPH_ENCUESTAS_ACUMULADO_CALL,83
DEFAULT_DB,AN_EC_BAJAS,4
DEFAULT_DB,AN_EC_POST,112
DEFAULT_DB,ASESORES_BLENDING,7
DEFAULT_DB,ASG_RUTAS_BASE_TRIMESTRAS_ACCESADAS_2025_2,15
DEFAULT_DB,AVERIAS_PONDERADOR_TOTAL,10
DEFAULT_DB,AVERIAS_REPORTE,40
DEFAULT_DB,Accesadas_Total,12
DEFAULT_DB,Accesadas_Total_Reiterados,25
DEFAULT_DB,BASE_ACUMULADA_RETE,67
DEFAULT_DB,BASE_ACUM_RETEN_9,66
DEFAULT_DB,BASE_EBC_ABRIL,15
DEFAULT_DB,BASE_EBC_MARZO,15
DEFAULT_DB,BASE_EBC_MAYO,15
DEFAULT_DB,BASE_LN_1_DIA,35
DEFAULT_DB,BASE_PRIORITY_JULIO,7
DEFAULT_DB,BBDD_CALL_0321,62
DEFAULT_DB,BBDD_ENCUESTAS_AURA_LN,38
DEFAULT_DB,BBDD_TEMPLATE_ENCUESTAS_AURA_LN,39
DEFAULT_DB,BBDD_individuos_DNI,119
DEFAULT_DB,BBDD_individuos_DNI_2,119
DEFAULT_DB,BD_COLAS_NO_MIGRADOS_FIJA,2
DEFAULT_DB,BD_ENVIO_AVERIAS_B2B,39
DEFAULT_DB,BD_ENVIO_AVERIAS_B2C_COBRE,40
DEFAULT_DB,BD_ENVIO_AVERIAS_B2C_COBRE_v1,40
DEFAULT_DB,BD_ENVIO_AVERIAS_B2C_HFC,40
DEFAULT_DB,BD_ENVIO_AVERIAS_B2C_MASIVA,36
DEFAULT_DB,BD_ENVIO_AVERIAS_B2C_MASIVA_INDIVIDUAL_HFC,36
DEFAULT_DB,BD_ENVIO_AVERIAS_B2C_MASIVA_INDIVIDUAL_RESTO,36
DEFAULT_DB,BD_ENVIO_AVERIAS_B2C_PLANTA_INTERNA,32
DEFAULT_DB,BD_ENVIO_AVERIAS_B2C_PLANTA_OTROS,32
DEFAULT_DB,BD_ENVIO_AVERIAS_N2,46
DEFAULT_DB,BD_ENVIO_TIENDAS_FIJA,30
DEFAULT_DB,BD_ENVIO_TIENDAS_MOVIL,30
DEFAULT_DB,BD_ENVIO_WHATSAPP_ASESOR_B2B,23
DEFAULT_DB,BD_ENVIO_WHATSAPP_ASESOR_B2B_ADHOC,22
DEFAULT_DB,BD_ENVIO_WHATSAPP_BOT_B2B,23
DEFAULT_DB,BD_ENVIO_WHATSAPP_BOT_B2B_ADHOC,22
DEFAULT_DB,BD_Equivalencias_Velocidad_Planta_HFC_Intraway,2
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202501_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202502_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202502_ENVIO_A365_V2,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202503,65
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202504,65
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202505,65
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202505_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202505_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202505_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202506,65
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202506_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202506_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202506_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202507,66
