database,table,columns
DEFAULT_DB,GPR_CS_21,1
DEFAULT_DB,GPR_Conexion_User_Visor_Archivos,5
DEFAULT_DB,GPR_DISTRITOS_SWAT_20250711,3
DEFAULT_DB,GPR_Desarrollo_Captacion_Bypass_Movil_VS_Reclamos,51
DEFAULT_DB,GPR_ENCUESTAS_CCEE,96
DEFAULT_DB,GPR_EXPORTAR_CALCULO_CTI_MENSUAL,36
DEFAULT_DB,GPR_GRAFICA_ATENDIDAS_ABANDONO,13
DEFAULT_DB,GPR_GRUPO_1_BU_NEW,4
DEFAULT_DB,GPR_GRUPO_1_RESUMEN,25
DEFAULT_DB,GPR_GRUPO_1_RESUMEN_LIMA_TRUJILLO,25
DEFAULT_DB,GPR_GRUPO_1_RESUMEN_LIMA_TRUJILLO_V2,26
DEFAULT_DB,GPR_GRUPO_1_RESUMEN_V2,26
DEFAULT_DB,GPR_GRUPO_1_V2,68
DEFAULT_DB,GPR_GRUPO_2_BU_NEW,4
DEFAULT_DB,GPR_GRUPO_2_RESUMEN,25
DEFAULT_DB,GPR_GRUPO_2_RESUMEN_LIMA_TRUJILLO,25
DEFAULT_DB,GPR_GRUPO_2_RESUMEN_LIMA_TRUJILLO_V2,26
DEFAULT_DB,GPR_GRUPO_2_RESUMEN_V2,26
DEFAULT_DB,GPR_GRUPO_2_v2,68
DEFAULT_DB,GPR_GRUPO_3_BU_NEW,4
DEFAULT_DB,GPR_GRUPO_3_RESUMEN,25
DEFAULT_DB,GPR_GRUPO_3_RESUMEN_LIMA_TRUJILLO,25
DEFAULT_DB,GPR_GRUPO_3_RESUMEN_LIMA_TRUJILLO_V2,26
DEFAULT_DB,GPR_GRUPO_3_RESUMEN_V2,26
DEFAULT_DB,GPR_GRUPO_3_V2,68
DEFAULT_DB,GPR_INDICADORES_20251014,28
DEFAULT_DB,GPR_INDICADORES_202612,27
DEFAULT_DB,GPR_INDICADORES_PRONOSTICO_KIPU,8
DEFAULT_DB,GPR_INFOMART_INSERTAR_CASOS_19AGOST,81
DEFAULT_DB,GPR_INTERACCIONES_TMP,144
DEFAULT_DB,GPR_IP_V1_ACCESO,19
DEFAULT_DB,GPR_IP_V1_CE_ACCESO_v2,20
DEFAULT_DB,GPR_IP_V1_VISTA_ACCESO,22
DEFAULT_DB,GPR_IP_V1_VISTA_CE_ACCESO_v2,23
DEFAULT_DB,GPR_LOGSIEM_Archivos,8
DEFAULT_DB,GPR_LOGSIEM_Archivos_cargar,8
DEFAULT_DB,GPR_LOGSIEM_Archivos_cargar_v2,8
DEFAULT_DB,GPR_LYT_CONTACT_CENTER_ACCESADAS_20260126,222
DEFAULT_DB,GPR_LYT_DESCUENTOS_MOVILES_TOTAL,16
DEFAULT_DB,GPR_LYT_DESCUENTOS_MOVILES_TOTAL_RESUMEN,15
DEFAULT_DB,GPR_LYT_DESCUENTOS_MOVILES_TOTAL_RESUMEN_NUEVO_20250624,15
DEFAULT_DB,GPR_LYT_DESCUENTOS_MOVILES_TOTAL_backup_20250702,16
DEFAULT_DB,GPR_LYT_INTERACCIONES_2025_2026,145
DEFAULT_DB,GPR_LYT_INTERACCIONES_20260129,144
DEFAULT_DB,GPR_LYT_TIPIFICACIONES_MES,97
DEFAULT_DB,GPR_LYT_TIPIFICACIONES_MES_SEGMENTACION,14
DEFAULT_DB,GPR_LYT_TIPIFICACIONES_MES_TMP_V2,79
DEFAULT_DB,GPR_MPH_ENCUESTAS_ACUMULADO_CALL,65
DEFAULT_DB,GPR_Masivas_vs_planta,33
DEFAULT_DB,GPR_PERIODOS,4
DEFAULT_DB,GPR_Playas_Canales,165
DEFAULT_DB,GPR_Playas_Canales_CCEE,144
DEFAULT_DB,GPR_Playas_Canales_ccee_session,114
DEFAULT_DB,GPR_Playas_Canales_ccee_session__________,114
DEFAULT_DB,GPR_Playas_Canales_voz_accesadas,199
DEFAULT_DB,GPR_Playas_Canales_voz_accesadas_____,199
DEFAULT_DB,GPR_RECLAMOS_AGOSTO,158
DEFAULT_DB,GPR_RECLAMOS_FIJA_SEPTIEMBRE,164
DEFAULT_DB,GPR_RECLAMOS_MOVIL_SEPTIEMBRE,158
DEFAULT_DB,GPR_RECLAMOS_SAR_TC_TMP,8
DEFAULT_DB,GPR_RECLAMOS_SEPTIEMBRE,158
DEFAULT_DB,GPR_REPORTE_SKYLINE_ACCESADAS_2024_2025_FINAL,16
DEFAULT_DB,GPR_RESUMEN_PLANTAS_COMPONENTES,18
DEFAULT_DB,GPR_RESUMEN_PLANTAS_COMPONENTES_MOVIL,18
DEFAULT_DB,GPR_RESUMEN_Q_RECLAMOS,4
DEFAULT_DB,GPR_RESUMEN_Q_RECLAMOS_J,4
DEFAULT_DB,GPR_RESUMEN_TIPIFICACIONES_MOTIVOS,13
DEFAULT_DB,GPR_RESUMEN_TIPIFICACIONES_MOTIVOS____,12
DEFAULT_DB,GPR_SEGMENTACION_INGRESOS_B2C_202507_CRUCE_BASES,96
DEFAULT_DB,GPR_SEGMENTACION_PREFERENTE_AVERIAS_DETALLE,26
DEFAULT_DB,GPR_SEGMENTACION_PREFERENTE_RECLAMOS_DETALLE,56
DEFAULT_DB,GPR_SEGMENTACION_PREFERENTE_RETENCIONES_DETALLE,53
DEFAULT_DB,GPR_SEGMENTO_TOTALES,3
DEFAULT_DB,GPR_SKYLINE_ACCESADAS,37
DEFAULT_DB,GPR_SWAP_CR_RESUMEN,25
DEFAULT_DB,GPR_SWAP_CR_RESUMEN_v2,24
DEFAULT_DB,GPR_SWAP_CR_V2,66
DEFAULT_DB,GPR_SWAP_DISTRITO_CANTIDAD,5
DEFAULT_DB,GPR_TEMPORAL_TIPIFICACIONES,1
DEFAULT_DB,GPR_TIPIFICACIONES_202508_CR,84
DEFAULT_DB,GPR_TIPIFICACIONES_JULIO_2FECHAS_rEPROCESO,23
DEFAULT_DB,GPR_TMP_ANTIGUEDAD_AGENTES,57
DEFAULT_DB,GPR_TMP_CLIENTES_RELLAMADODES_ACCESADAS,20
DEFAULT_DB,GPR_TMP_FUNNEL_RETENCIONES,12
DEFAULT_DB,GPR_TMP_PRUEBA,147
DEFAULT_DB,GPR_TMP_RESUMEN_AGENTE_REITERADAS_CUARTIL,8
DEFAULT_DB,GPR_TMP_T_RESUMEN_AGENTE_TRANSF_CUARTIL,8
DEFAULT_DB,GPR_TOTAL_RETENCIONES,1
DEFAULT_DB,GPR_T_DETALLE_CDR_LN_MES_20260114,82
DEFAULT_DB,GPR_T_DETALLE_CDR_LN_MES_20260121,84
DEFAULT_DB,GPR_T_DETALLE_CDR_LN_MES_20260125,84
DEFAULT_DB,GPR_T_DETALLE_INFOMART_MES_tmp,81
DEFAULT_DB,GPR_T_RESUMEN_COPC_72HR_ATENDIDAS,13
DEFAULT_DB,GPR_T_RESUMEN_COPC_72_HR_GENERA,14
DEFAULT_DB,GPR_T_RESUMEN_CUARTILES,20
DEFAULT_DB,GPR_T_RESUMEN_CUARTILES_FINAL,20
DEFAULT_DB,GPR_T_RESUMEN_REITERADAS_TRXS,13
DEFAULT_DB,GPR_T_TMP_DETALLE,21
DEFAULT_DB,GPR_VOZ_CONSOLIDADO,16
DEFAULT_DB,GPR_VW_PLANTA_SEGMENTADA,7
DEFAULT_DB,GPR_VW_PLANTA_SEGMENTADA_24112025,36
DEFAULT_DB,GPR_WHATSAPP,228
DEFAULT_DB,GPR_base_apagado3g_prod_ago25,27
DEFAULT_DB,GPR_base_ciudad_CUSCO_apagado3g_Jul25,7
DEFAULT_DB,GPR_base_interaciones_potenciales_unicos_backup,15
DEFAULT_DB,GPR_cantidad_Archivos,2
DEFAULT_DB,GPR_reclamos_vs_llamadas,57
DEFAULT_DB,GPR_reclamos_vs_llamadas_20251121,58
DEFAULT_DB,GPR_reclamos_vs_llamadas_20251125,58
DEFAULT_DB,GPR_scrip_v1,2
DEFAULT_DB,GPR_segmentacion_clientes_CR_202504,60
DEFAULT_DB,GPR_segmentacion_clientes_CR_202504_RESUMEN,19
DEFAULT_DB,GPR_temporal_tipificaciones_archivo,31
DEFAULT_DB,GPR_tipificaciones_web,21
DEFAULT_DB,GPR_tivr_104gen_cdr_20251223,40
DEFAULT_DB,GPR_tivr_104gen_cdr_20251223_V2,40
DEFAULT_DB,GPR_tivr_104gen_cdr_20251230,44
DEFAULT_DB,GPR_tmp_archivos_formato_audio,21
DEFAULT_DB,GPR_web_visor_tobe_tipificaciones,52
DEFAULT_DB,GP_LLAMADAS_SEGMENTACION_PARTE_1,45
DEFAULT_DB,GP_LLAMADAS_SEGMENTACION_PARTE_RESUMEN_V3,41
DEFAULT_DB,GP_LLAMADAS_SEGMENTACION_PARTE_RESUMEN_V3_bkp20251211,38
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_PARTE1,53
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR,6
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_DETALLE,6
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_DETALLE_V2_COMPLETO,6
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO_20250930,6
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_TMP,6
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_PROD,58
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_PROD_20250930,53
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_PROD_BACKUP_20260127,55
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_PROD_CASOS_ESPECIALES,54
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_PROD_TMP,58
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_PROD_bkp,53
DEFAULT_DB,HP_BASE_AVERIAS_VS_DEMANDA_TMP,56
DEFAULT_DB,HP_BASE_CORTE_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
DEFAULT_DB,HP_BASE_DESCUENTOS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
DEFAULT_DB,HP_BASE_DESCUENTOS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO_BACKUP_20260227,6
DEFAULT_DB,HP_BASE_RECLAMOS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
DEFAULT_DB,HP_BASE_RETENCIONES_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
DEFAULT_DB,HP_BASE_VENTAS_backup,45
DEFAULT_DB,HP_LLAMADAS_SEGMENTACION_PREFERENTE,59
DEFAULT_DB,HP_LLAMADAS_SEGMENTACION_PREFERENTE_RESUMEN_CR,18
DEFAULT_DB,HP_LLAMADAS_SEGMENTACION_PREFERENTE_RESUMEN_CR_MENSUAL,8
DEFAULT_DB,HP_LLAMADAS_SEGMENTACION_PREFERENTE_RESUMEN_v2,40
DEFAULT_DB,HP_SEGMENTACION_PREFERENTE_AVERIAS,15
DEFAULT_DB,HP_SEGMENTACION_PREFERENTE_RECLAMOS,28
DEFAULT_DB,HP_SEGMENTACION_PREFERENTE_RETENCIONES,15
DEFAULT_DB,HP_SEGMENTACION_PREFERENTE_RETENCIONES_DETALLE,49
DEFAULT_DB,HP_SEGMENTACION_PREFERENTE_SAR,19
DEFAULT_DB,HP_TMP_DEMANDA_2025,14
DEFAULT_DB,Incidencia_HBO,3
DEFAULT_DB,Incidencia_campana_churn,8
DEFAULT_DB,JCO_BASE_9MM_20251006,17
DEFAULT_DB,JCO_BASE_CAMPAÑA_COBRANZAS_TEMP,7
DEFAULT_DB,JCO_BASE_CORREOS,4
DEFAULT_DB,JCO_BONOS_20251201,6
DEFAULT_DB,JCO_BONO_DSCTO_20251201,19
DEFAULT_DB,JCO_Base_SMS_Apagon_20250905,2
DEFAULT_DB,JCO_COBRANZAS_FRACCIONAMIENTO,10
DEFAULT_DB,JCO_COBRANZA_ENTRANTES,23
DEFAULT_DB,JCO_COBRANZA_ENTRANTES_TEMP,23
DEFAULT_DB,JCO_CR_APAGON_20250905,17
DEFAULT_DB,JCO_CR_BONO_DSCTO_20251201,22
DEFAULT_DB,JCO_CR_IP_FIJA_C30_20241204,31
DEFAULT_DB,JCO_CR_IP_FIJA_C30_20241204M,25
DEFAULT_DB,JCO_CR_IP_HISTORICO_PROM_DIA,5
DEFAULT_DB,JCO_CR_IP_PROM_DIA,6
DEFAULT_DB,JCO_CR_RETENCION_20260130,17
DEFAULT_DB,JCO_CR_RETENSEG_20240502,22
DEFAULT_DB,JCO_CR_RETENSEG_202512502,22
DEFAULT_DB,JCO_DSCTO_20251201,5
DEFAULT_DB,JCO_FACTURACION_USUARIOS_KIPU,9
DEFAULT_DB,JCO_IN39881_20251014,7
DEFAULT_DB,JCO_IN39881_CRUCE_20251014,10
DEFAULT_DB,JCO_IP_FM_2025,14
DEFAULT_DB,JCO_RETENSEG_TEMP,4
DEFAULT_DB,JCO_RETEN_MAL_TRANSF,17
DEFAULT_DB,JCO_RETEN_MAL_TRANSF_TMP,17
DEFAULT_DB,JO_LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_V5,83
DEFAULT_DB,LD_RESUMEN_AGENTES_CONTACT_CENTER_PERU,12
DEFAULT_DB,LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M,68
DEFAULT_DB,LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_RESUMEN,72
DEFAULT_DB,LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_RESUMEN_20251001,49
DEFAULT_DB,LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_RESUMEN_20251002,70
DEFAULT_DB,LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_RESUMEN_20251009,72
DEFAULT_DB,LYT_INTERACCIONES_2025_RESUMEN,15
DEFAULT_DB,LYT_TIPIFICACIONES_CONSOLIDADO_O2_MESES,16
DEFAULT_DB,LYT_VISOR_TIPIFICACIONES_202603,80
DEFAULT_DB,MPH_ENCUESTAS_ACUMULADO_CALL,71
DEFAULT_DB,Monto_tope_diners,2
DEFAULT_DB,PBI_GPR_ACCESADAS_20251015,21
DEFAULT_DB,Pago_no_procesado,2
DEFAULT_DB,Piloto_campana_churn,5
DEFAULT_DB,RS_RESUMEN_DEMANDA_FUNCIONAMIENTO_MOVIL,13
DEFAULT_DB,RS_RESUMEN_DEMANDA_FUNCIONAMIENTO_MOVIL_TIPIF,12
DEFAULT_DB,Reportes_IN39881,4
DEFAULT_DB,SEGMENTACION_INGRESOS_B2C_202507,10
DEFAULT_DB,TMP_CLIENTES_UNICOS_DIA_CCEE_X_PLATAFORMA,7
DEFAULT_DB,TMP_CLIENTES_UNICOS_DIA_VOZ_X_PLATAFORMA,7
DEFAULT_DB,TMP_CLIENTES_UNICOS_HORA_VOZ_X_PLATAFORMA,8
DEFAULT_DB,TMP_CLIENTES_UNICOS_MES_CCEE_X_PLATAFORMA,6
DEFAULT_DB,TMP_CLIENTES_UNICOS_MES_VOZ_X_PLATAFORMA,8
DEFAULT_DB,TMP_CLIENTES_UNICOS_SEMANA_CCEE_X_PLATAFORMA,7
DEFAULT_DB,TMP_CLIENTES_UNICOS_SEMANA_VOZ_X_PLATAFORMA,8
DEFAULT_DB,TMP_DEMANDA_SEGMENTO_ACTUAL,38
DEFAULT_DB,TMP_DEMANDA_SEGMENTO_ACTUAL_RESUMEN,23
DEFAULT_DB,TMP_FA_SEGMENTACION_MKT_20251120,15
DEFAULT_DB,TMP_HP_ACCESADAS_FTTH,15
DEFAULT_DB,TMP_HP_DETALLE_INTERACCIONES_EXPORTADO,99
DEFAULT_DB,TMP_HP_ENTRANTES_FTTH,18
DEFAULT_DB,TMP_HP_MOTIVOS_LLAMADAS_INDICADORES_GERENCIA,33
DEFAULT_DB,TMP_INDICADORES_PARA_CAMBIO_IVR_CONT,18
DEFAULT_DB,TMP_RESUMEN_AGENTE_REITERADAS,9
DEFAULT_DB,TMP_T_RESUMEN_AGENTE_TRX,8
DEFAULT_DB,T_DETALLE_CDR_LN_MES_20260122,84
DEFAULT_DB,T_DETALLE_CDR_LN_TMP,44
DEFAULT_DB,T_DETALLE_CDR_LN_TMP_BACKUP,44
DEFAULT_DB,T_DETALLE_TRANSFERENCIAS_MISMO_RP_2,12
DEFAULT_DB,T_LISTA_AGENTE_REIT_DIA,9
DEFAULT_DB,T_LISTA_AGENTE_TRANSF_DIA,8
DEFAULT_DB,T_LISTA_CTI_ATENDIDAS_TMO,28
DEFAULT_DB,T_REPORTE_CTI_DIARIO,32
DEFAULT_DB,T_REPORTE_CTI_MENSUAL,36
DEFAULT_DB,T_RESUMEN_AGENTES_TOTALES,16
DEFAULT_DB,T_RESUMEN_COPC_ORI_DES_72HR,14
DEFAULT_DB,T_RESUMEN_CTI_72HR,36
DEFAULT_DB,T_RESUMEN_METRICAS_REITERADAS_TRX_ODS,13
DEFAULT_DB,T_RESUMEN_QUARTIL_RELL,5
DEFAULT_DB,T_RESUMEN_QUARTIL_RELL_30MIN,5
DEFAULT_DB,T_RESUMEN_QUARTIL_TRANS,5
DEFAULT_DB,VW_BOLSA_RECLAMOS_FIJA_MOVIL,34
DEFAULT_DB,VW_GPR_RESUMEN_PLANTAS_COMPONENTES_SEGMENTACION,17
DEFAULT_DB,VW_GPR_RESUMEN_PLANTAS_COMPONENTES_SEGMENTACION_20251009,17
DEFAULT_DB,VW_GPR_RESUMEN_PLANTAS_COMPONENTES_SEGMENTACION_V2,17
DEFAULT_DB,VW_GPR_SEGMENTACION_INGRESOS_B2C_VS_DEMANDA,133
DEFAULT_DB,VW_PLANTA_SEGMENTADA_NUEVO_BASE_20251201,89
DEFAULT_DB,VW_PLANTA_SEGMENTADA_NUEVO_BASE_20251201_DETALLE,3
DEFAULT_DB,VW_PLANTA_SEGMENTADA_NUEVO_BASE_20251201_DETALLE_v2,5
DEFAULT_DB,VW_PLANTA_SEGMENTADA_NUEVO_BASE_20251201_v2,37
DEFAULT_DB,amp_archivos_formato_2108,18
DEFAULT_DB,amp_archivos_formato_audio_final,57
DEFAULT_DB,amp_archivos_formato_audio_final_bk_1109,39
DEFAULT_DB,amp_base_incidencia_sin_descuento,6
DEFAULT_DB,amp_base_junio,1
DEFAULT_DB,amp_tmp_archivos_formato_audio,18
DEFAULT_DB,amp_tmp_archivos_formato_audio_bk,19
DEFAULT_DB,amp_tmp_archivos_formato_audio_bk_2208,30
DEFAULT_DB,base_analisis_gap,23
DEFAULT_DB,base_apagado3g_prod_ago25,27
DEFAULT_DB,base_apagado3g_prod_ago25_,27
DEFAULT_DB,base_apagado3g_prod_ago25_10_12,27
DEFAULT_DB,base_apagado3g_prod_ago25_ica,27
DEFAULT_DB,base_apagado3g_prod_ago25_ica_ICA,27
DEFAULT_DB,base_apagado3g_prod_ago25_ica_LA_TINGUIÑA,27
DEFAULT_DB,base_apagado3g_prod_ago25_ica_LOS_AQUIJES,27
DEFAULT_DB,base_apagado3g_prod_ago25_ica_PARCONA,27
DEFAULT_DB,base_apagado3g_prod_ago25_ica_PUEBLO_NUEVO,27
DEFAULT_DB,base_apagado3g_prod_ago25_ica_SALAS,27
DEFAULT_DB,base_apagado3g_prod_ago25_ica_SAN_JUAN_BAUTISTA,27
DEFAULT_DB,base_apagado3g_prod_ago25_ica_SUBTANJALLA,27
DEFAULT_DB,base_apagado3g_prod_ago25_moq_tumb,27
DEFAULT_DB,base_aperturas_casuisticas,49
DEFAULT_DB,base_clientes_piloto_28_10,13
DEFAULT_DB,base_clientes_porta_altas,1
DEFAULT_DB,base_cr_piloto_totalizacion,190
DEFAULT_DB,base_incidencia_penalidades,8
DEFAULT_DB,base_lineas_sin_bono,6
DEFAULT_DB,fraccionamiento_de_deuda,7
DEFAULT_DB,gpr_Base_a_Gatillar_Descuentos_Promociones_Dirigidas_CR_resumen,19
DEFAULT_DB,gpr_Base_cargos_duplicados_diciembre_y_enero_CR,22
DEFAULT_DB,gpr_LLAMADAS_ATENDIDAS,61
DEFAULT_DB,gpr_tabla2,6
DEFAULT_DB,gpr_tabla3,6
DEFAULT_DB,reglas_cumplimiento_transcripciones,7
DEFAULT_DB,sysdiagrams,5
DEFAULT_DB,t_ccm_ccagents_202602,7
DEFAULT_DB,tmp_revision_guiancarlos_Reclamos,57
DEFAULT_DB,totalizaciones_masivas,123
DEFAULT_DB,20251111___AM_FUNNEL_DIARIO_MEXICO,10
DEFAULT_DB,20251111___AM_MEX_Blacklist_202408,6
DEFAULT_DB,20251111___AM_MEX_ECH_202401,11
DEFAULT_DB,20251111___AM_MEX_ECH_202402,11
DEFAULT_DB,20251111___AM_MEX_ECH_202403,11
DEFAULT_DB,20251111___AM_MEX_ECH_202404,11
DEFAULT_DB,20251111___AM_MEX_ECH_202405,11
DEFAULT_DB,20251111___AM_MEX_ECH_202406,11
DEFAULT_DB,20251111___AM_MEX_ECH_202407,11
DEFAULT_DB,20251111___AM_MEX_ECH_202408,11
DEFAULT_DB,20251111___AM_MEX_ECH_202409,11
DEFAULT_DB,20251111___AM_MEX_ECH_202409_TOTAL,44
DEFAULT_DB,20251111___AM_MEX_ECH_202410,11
DEFAULT_DB,20251111___AM_MEX_ECH_202411,11
DEFAULT_DB,20251111___AM_MEX_ECH_202412,11
DEFAULT_DB,20251111___AM_MEX_IVR611_202408,8
DEFAULT_DB,20251111___AM_MEX_IVR611_202409,19
DEFAULT_DB,20251111___AM_MEX_IVR611_202410,19
DEFAULT_DB,20251111___AM_MEX_IVR611_202411,19
DEFAULT_DB,20251111___AM_MEX_LLAMADAS_PROSPECT,28
DEFAULT_DB,20251111___AM_MEX_LLAMADAS_PROSPECT_traza,28
DEFAULT_DB,20251111___AM_MEX_Oferta_202408,4
DEFAULT_DB,20251111___AM_MEX_Oferta_202410,4
DEFAULT_DB,20251111___AM_MEX_Oferta_202411,4
DEFAULT_DB,20251111___AM_MEX_Oferta_202412,4
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202401,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202402,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202403,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202404,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202405,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202406,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202407,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202408,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202409,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202410,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202411,15
DEFAULT_DB,20251111___AM_MEX_RP_TRANSF_202412,15
DEFAULT_DB,20251111___ASSIGNMENT_AGENT_FIRST_RE_1_CONSOLIDADO,11
DEFAULT_DB,20251111___ASSIGNMENT_AGENT_FIRST_RE_CONSOLIDADO,9
DEFAULT_DB,20251111___Assignment_Agent_First_Re,9
DEFAULT_DB,20251111___Assignment_Agent_First_Re_1,9
DEFAULT_DB,20251111___CARGA_MOTIVOS_DE_CONTACTO_HISPAM,7
DEFAULT_DB,20251111___Catalogo_RP_CCPulse,2
DEFAULT_DB,20251111___Detalle_Recibido_ANI_CHILE,29
DEFAULT_DB,20251111___ECH_20241210,11
DEFAULT_DB,20251111___ECH_20241211,9
DEFAULT_DB,20251111___ECH_20241215,9
DEFAULT_DB,20251111___ECH_20241218,11
DEFAULT_DB,20251111___ECH_20241225,11
DEFAULT_DB,20251111___ECH_Completo,36
DEFAULT_DB,20251111___ECH_Completo_carga,36
DEFAULT_DB,20251111___FUENTE_RETENCIONES_MEXICO,38
DEFAULT_DB,20251111___FUI_KPIS,3
DEFAULT_DB,20251111___FUI_PERU,15
DEFAULT_DB,20251111___FUI_PERU_EVOLUTIVO,14
DEFAULT_DB,20251111___GETFIRSTROW_assignmentSLA_TW_AND_IG,1
DEFAULT_DB,20251111___HISPAM_ARGENTINA_DETALLES,59
DEFAULT_DB,20251111___HISPAM_CHILE_TRAFICO_IVR_DIARIO,13
DEFAULT_DB,20251111___HISPAM_CHILE_TRAFICO_IVR_DIARIO_v2,12
DEFAULT_DB,20251111___HISPAM_CHILE_TRAFICO_IVR_DIARIO_v3,12
DEFAULT_DB,20251111___HISPAM_CHILE_TRAFICO_RETENCIONES_VOZ_DIARIO,23
DEFAULT_DB,20251111___HISPAM_CHILE_TRAFICO_VOZ_DIARIO,24
DEFAULT_DB,20251111___HISPAM_CHILE_TRAFICO_VOZ_DIARIO_REPLICA,24
DEFAULT_DB,20251111___HISPAM_CHILE_TRAFICO_VOZ_MENSUAL,22
DEFAULT_DB,20251111___HISPAM_CHILE_TRAFICO_VOZ_MENSUAL_REPLICA,22
DEFAULT_DB,20251111___HISPAM_DIGITAL,8
DEFAULT_DB,20251111___HISPAM_ECUADOR_TRAFICO,78
DEFAULT_DB,20251111___HISPAM_Forcast_DIGITAL,12
DEFAULT_DB,20251111___HISPAM_GESTION_RETENCIONES,6
DEFAULT_DB,20251111___HISPAM_MEXICO_CANALES_DIGITALES_SESIONES_Y_CONTENCION,5
DEFAULT_DB,20251111___HISPAM_MEXICO_CANALES_DIGITALES_SESIONES_Y_CONTENCION_DIARIA,7
DEFAULT_DB,20251111___HISPAM_MEX_BOT_FCW,8
DEFAULT_DB,20251111___HISPAM_MEX_CANALES_DIGITALES_ASSIGNMENT_5MIN_CONSOLIDADO,11
DEFAULT_DB,20251111___HISPAM_MEX_CANALES_DIGITALES_ASSIGNMENT_SLA_5MIN,9
DEFAULT_DB,20251111___HISPAM_MEX_CANALES_DIGITALES_ASSIGNMENT_SLA_5MIN_Historico,10
DEFAULT_DB,20251111___HISPAM_MEX_CANALES_DIGITALES_ASSIGNMENT_TW_IG_5MIN,10
DEFAULT_DB,20251111___HISPAM_MEX_CANALES_DIGITALES_CASOSRECIBIDOS_ASIGNADOS_TW_IG,12
DEFAULT_DB,20251111___HISPAM_MEX_CANALES_DIGITALES_CASOSRECIBIDOS_ASIGNADOS_WH_FB_CH,12
DEFAULT_DB,20251111___HISPAM_MEX_CATALOGO_MARTIZ_SKILL,4
DEFAULT_DB,20251111___HISPAM_MEX_CATALOGO_PLATAFORMA_PROVEEDOR,12
DEFAULT_DB,20251111___HISPAM_MEX_CLIENTES_UNICOS_RECIBIDOS,4
DEFAULT_DB,20251111___HISPAM_MEX_IVR,5
DEFAULT_DB,20251111___HISPAM_MEX_IVR_HISTORICO,5
DEFAULT_DB,20251111___HISPAM_MEX_REENCOLAMIENTO,7
DEFAULT_DB,20251111___HISPAM_MEX_REENCOLAMIENTO_CONSOLIDADO,9
DEFAULT_DB,20251111___HISPAM_MEX_REENCOLAMIENTO_REPLICA,7
DEFAULT_DB,20251111___HISPAM_MEX_REITERO_TRANSFERENCIA,8
DEFAULT_DB,20251111___HISPAM_MEX_SABANAS_DATOS_PRE_POST,40
DEFAULT_DB,20251111___HISPAM_MEX_TEMP_BOT_FCW,8
DEFAULT_DB,20251111___HISPAM_MEX_TEMP_CANALES_DIGITALES_ASSIGNMENT_SLA_5MIN,9
DEFAULT_DB,20251111___HISPAM_MEX_TEMP_CANALES_DIGITALES_ASSIGNMENT_TW_IG_5MIN,10
DEFAULT_DB,20251111___HISPAM_MEX_TEMP_CANALES_DIGITALES_CASOS_RECIBIDOS_ASIGNADOS_TW_IG,12
