table,columns
GPR_SEGMENTACION_INGRESOS_B2C_202507_CRUCE_BASES,96
GPR_SEGMENTACION_PREFERENTE_AVERIAS_DETALLE,26
GPR_SEGMENTACION_PREFERENTE_RECLAMOS_DETALLE,56
GPR_SEGMENTACION_PREFERENTE_RETENCIONES_DETALLE,60
GPR_SEGMENTO_TOTALES,3
GPR_SKYLINE_ACCESADAS,37
GPR_SWAP_CR_RESUMEN,25
GPR_SWAP_CR_RESUMEN_v2,24
GPR_SWAP_CR_V2,66
GPR_SWAP_DISTRITO_CANTIDAD,5
GPR_TEMPORAL_TIPIFICACIONES,1
GPR_TIPIFICACIONES_202508_CR,84
GPR_TIPIFICACIONES_JULIO_2FECHAS_rEPROCESO,23
GPR_TMP_ANTIGUEDAD_AGENTES,65
GPR_TMP_CLIENTES_RELLAMADODES_ACCESADAS,20
GPR_TMP_FUNNEL_RETENCIONES,12
GPR_TMP_PRUEBA,147
GPR_TMP_RESUMEN_AGENTE_REITERADAS_CUARTIL,8
GPR_TMP_T_RESUMEN_AGENTE_TRANSF_CUARTIL,8
GPR_TOTAL_RETENCIONES,1
GPR_T_DETALLE_CDR_LN_MES_20260114,82
GPR_T_DETALLE_CDR_LN_MES_20260121,84
GPR_T_DETALLE_CDR_LN_MES_20260125,84
GPR_T_DETALLE_INFOMART_MES_tmp,81
GPR_T_RESUMEN_COPC_72HR_ATENDIDAS,13
GPR_T_RESUMEN_COPC_72_HR_GENERA,14
GPR_T_RESUMEN_CUARTILES,20
GPR_T_RESUMEN_CUARTILES_FINAL,20
GPR_T_RESUMEN_REITERADAS_TRXS,13
GPR_T_TMP_DETALLE,21
GPR_VOZ_CONSOLIDADO,16
GPR_VW_PLANTA_SEGMENTADA,7
GPR_VW_PLANTA_SEGMENTADA_24112025,36
GPR_WHATSAPP,228
GPR_base_apagado3g_prod_ago25,27
GPR_base_ciudad_CUSCO_apagado3g_Jul25,7
GPR_base_interaciones_potenciales_unicos_backup,15
GPR_cantidad_Archivos,2
GPR_reclamos_vs_llamadas,57
GPR_reclamos_vs_llamadas_20251121,58
GPR_reclamos_vs_llamadas_20251125,58
GPR_scrip_v1,2
GPR_segmentacion_clientes_CR_202504,60
GPR_segmentacion_clientes_CR_202504_RESUMEN,19
GPR_temporal_tipificaciones_archivo,32
GPR_tipificaciones_web,21
GPR_tivr_104gen_cdr_20251223,41
GPR_tivr_104gen_cdr_20251223_V2,41
GPR_tivr_104gen_cdr_20251230,45
GPR_tmp_archivos_formato_audio,21
GPR_web_visor_tobe_tipificaciones,52
GP_LLAMADAS_SEGMENTACION_PARTE_1,45
GP_LLAMADAS_SEGMENTACION_PARTE_RESUMEN_V3,41
GP_LLAMADAS_SEGMENTACION_PARTE_RESUMEN_V3_bkp20251211,38
HP_BASE_AVERIAS_VS_DEMANDA_PARTE1,53
HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR,6
HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_DETALLE,6
HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_DETALLE_V2_COMPLETO,6
HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO_20250930,6
HP_BASE_AVERIAS_VS_DEMANDA_POSTERIOR_TMP,6
HP_BASE_AVERIAS_VS_DEMANDA_PROD,58
HP_BASE_AVERIAS_VS_DEMANDA_PROD_20250930,53
HP_BASE_AVERIAS_VS_DEMANDA_PROD_BACKUP_20260127,55
HP_BASE_AVERIAS_VS_DEMANDA_PROD_CASOS_ESPECIALES,54
HP_BASE_AVERIAS_VS_DEMANDA_PROD_TMP,58
HP_BASE_AVERIAS_VS_DEMANDA_PROD_bkp,53
HP_BASE_AVERIAS_VS_DEMANDA_TMP,56
HP_BASE_CORTE_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
HP_BASE_DESCUENTOS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
HP_BASE_DESCUENTOS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO_BACKUP_20260227,6
HP_BASE_RECLAMOS_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
HP_BASE_RETENCIONES_VS_DEMANDA_POSTERIOR_DETALLE_V3_COMPLETO,6
HP_BASE_VENTAS_backup,45
HP_LLAMADAS_SEGMENTACION_PREFERENTE,59
HP_LLAMADAS_SEGMENTACION_PREFERENTE_RESUMEN_CR,18
HP_LLAMADAS_SEGMENTACION_PREFERENTE_RESUMEN_CR_MENSUAL,8
HP_LLAMADAS_SEGMENTACION_PREFERENTE_RESUMEN_v2,40
HP_SEGMENTACION_PREFERENTE_AVERIAS,15
HP_SEGMENTACION_PREFERENTE_RECLAMOS,28
HP_SEGMENTACION_PREFERENTE_RETENCIONES,15
HP_SEGMENTACION_PREFERENTE_RETENCIONES_DETALLE,56
HP_SEGMENTACION_PREFERENTE_SAR,19
HP_TMP_DEMANDA_2025,14
Incidencia_HBO,3
Incidencia_campana_churn,8
JCO_BASE_9MM_20251006,17
JCO_BASE_CAMPAÑA_COBRANZAS_TEMP,7
JCO_BASE_CORREOS,4
JCO_BONOS_20251201,6
JCO_BONO_DSCTO_20251201,19
JCO_Base_SMS_Apagon_20250905,2
JCO_COBRANZAS_FRACCIONAMIENTO,10
JCO_COBRANZA_ENTRANTES,23
JCO_COBRANZA_ENTRANTES_TEMP,23
JCO_CR_APAGON_20250905,17
JCO_CR_BONO_DSCTO_20251201,22
JCO_CR_IP_FIJA_C30_20241204,31
JCO_CR_IP_FIJA_C30_20241204M,25
JCO_CR_IP_HISTORICO_PROM_DIA,5
JCO_CR_IP_PROM_DIA,6
JCO_CR_RETENCION_20260130,17
JCO_CR_RETENSEG_20240502,22
JCO_CR_RETENSEG_202512502,22
JCO_DSCTO_20251201,5
JCO_FACTURACION_USUARIOS_KIPU,9
JCO_IN39881_20251014,7
JCO_IN39881_CRUCE_20251014,10
JCO_IP_FM_2025,14
JCO_RETENSEG_TEMP,4
JCO_RETEN_MAL_TRANSF,17
JCO_RETEN_MAL_TRANSF_TMP,17
JO_LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_V5,83
LD_RESUMEN_AGENTES_CONTACT_CENTER_PERU,12
LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M,68
LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_RESUMEN,72
LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_RESUMEN_20251001,49
LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_RESUMEN_20251002,70
LLAMADAS_CON_RETENCIONES_CRUZA_CON_VISOR_4M_RESUMEN_20251009,72
LYT_INTERACCIONES_2025_RESUMEN,15
LYT_TIPIFICACIONES_CONSOLIDADO_O2_MESES,16
LYT_VISOR_TIPIFICACIONES_202603,80
MPH_ENCUESTAS_ACUMULADO_CALL,72
Monto_tope_diners,2
PBI_GPR_ACCESADAS_20251015,21
Pago_no_procesado,3
Piloto_campana_churn,5
RS_RESUMEN_DEMANDA_FUNCIONAMIENTO_MOVIL,13
RS_RESUMEN_DEMANDA_FUNCIONAMIENTO_MOVIL_TIPIF,12
Reportes_IN39881,4
SEGMENTACION_INGRESOS_B2C_202507,10
TMP_CLIENTES_UNICOS_DIA_CCEE_X_PLATAFORMA,7
TMP_CLIENTES_UNICOS_DIA_VOZ_X_PLATAFORMA,7
TMP_CLIENTES_UNICOS_HORA_VOZ_X_PLATAFORMA,8
TMP_CLIENTES_UNICOS_MES_CCEE_X_PLATAFORMA,6
TMP_CLIENTES_UNICOS_MES_VOZ_X_PLATAFORMA,8
TMP_CLIENTES_UNICOS_SEMANA_CCEE_X_PLATAFORMA,7
TMP_CLIENTES_UNICOS_SEMANA_VOZ_X_PLATAFORMA,8
TMP_DEMANDA_SEGMENTO_ACTUAL,38
TMP_DEMANDA_SEGMENTO_ACTUAL_RESUMEN,23
TMP_FA_SEGMENTACION_MKT_20251120,15
TMP_HP_ACCESADAS_FTTH,15
TMP_HP_DETALLE_INTERACCIONES_EXPORTADO,99
TMP_HP_ENTRANTES_FTTH,18
TMP_HP_MOTIVOS_LLAMADAS_INDICADORES_GERENCIA,33
TMP_INDICADORES_PARA_CAMBIO_IVR_CONT,18
TMP_RESUMEN_AGENTE_REITERADAS,9
TMP_T_RESUMEN_AGENTE_TRX,8
T_DETALLE_CDR_LN_MES_20260122,84
T_DETALLE_CDR_LN_TMP,45
T_DETALLE_CDR_LN_TMP_BACKUP,45
T_DETALLE_TRANSFERENCIAS_MISMO_RP_2,12
T_LISTA_AGENTE_REIT_DIA,9
T_LISTA_AGENTE_TRANSF_DIA,8
T_LISTA_CTI_ATENDIDAS_TMO,28
T_REPORTE_CTI_DIARIO,32
T_REPORTE_CTI_MENSUAL,36
T_RESUMEN_AGENTES_TOTALES,16
T_RESUMEN_COPC_ORI_DES_72HR,14
T_RESUMEN_CTI_72HR,36
T_RESUMEN_METRICAS_REITERADAS_TRX_ODS,13
T_RESUMEN_QUARTIL_RELL,5
T_RESUMEN_QUARTIL_RELL_30MIN,5
T_RESUMEN_QUARTIL_TRANS,5
VW_BOLSA_RECLAMOS_FIJA_MOVIL,34
VW_GPR_RESUMEN_PLANTAS_COMPONENTES_SEGMENTACION,17
VW_GPR_RESUMEN_PLANTAS_COMPONENTES_SEGMENTACION_20251009,17
VW_GPR_RESUMEN_PLANTAS_COMPONENTES_SEGMENTACION_V2,17
VW_GPR_SEGMENTACION_INGRESOS_B2C_VS_DEMANDA,133
VW_PLANTA_SEGMENTADA_NUEVO_BASE_20251201,89
VW_PLANTA_SEGMENTADA_NUEVO_BASE_20251201_DETALLE,3
VW_PLANTA_SEGMENTADA_NUEVO_BASE_20251201_DETALLE_v2,5
VW_PLANTA_SEGMENTADA_NUEVO_BASE_20251201_v2,37
amp_archivos_formato_2108,18
amp_archivos_formato_audio_final,57
amp_archivos_formato_audio_final_bk_1109,39
amp_base_incidencia_sin_descuento,6
amp_base_junio,1
amp_tmp_archivos_formato_audio,18
amp_tmp_archivos_formato_audio_bk,19
amp_tmp_archivos_formato_audio_bk_2208,30
base_analisis_gap,23
base_apagado3g_prod_ago25,27
base_apagado3g_prod_ago25_,27
base_apagado3g_prod_ago25_10_12,27
base_apagado3g_prod_ago25_ica,27
base_apagado3g_prod_ago25_ica_ICA,27
base_apagado3g_prod_ago25_ica_LA_TINGUIÑA,27
base_apagado3g_prod_ago25_ica_LOS_AQUIJES,27
base_apagado3g_prod_ago25_ica_PARCONA,27
base_apagado3g_prod_ago25_ica_PUEBLO_NUEVO,27
base_apagado3g_prod_ago25_ica_SALAS,27
base_apagado3g_prod_ago25_ica_SAN_JUAN_BAUTISTA,27
base_apagado3g_prod_ago25_ica_SUBTANJALLA,27
base_apagado3g_prod_ago25_moq_tumb,27
base_aperturas_casuisticas,49
base_clientes_piloto_28_10,13
base_clientes_porta_altas,1
base_cr_piloto_totalizacion,190
base_incidencia_penalidades,8
base_lineas_sin_bono,7
fraccionamiento_de_deuda,7
gpr_Base_a_Gatillar_Descuentos_Promociones_Dirigidas_CR_resumen,19
gpr_Base_cargos_duplicados_diciembre_y_enero_CR,22
gpr_LLAMADAS_ATENDIDAS,61
gpr_tabla2,6
gpr_tabla3,6
reglas_cumplimiento_transcripciones,7
sysdiagrams,5
t_ccm_ccagents_202602,7
tmp_revision_guiancarlos_Reclamos,57
totalizaciones_masivas,123
20251111___AM_FUNNEL_DIARIO_MEXICO,10
20251111___AM_MEX_Blacklist_202408,6
20251111___AM_MEX_ECH_202401,11
20251111___AM_MEX_ECH_202402,11
20251111___AM_MEX_ECH_202403,11
20251111___AM_MEX_ECH_202404,11
20251111___AM_MEX_ECH_202405,11
20251111___AM_MEX_ECH_202406,11
20251111___AM_MEX_ECH_202407,11
20251111___AM_MEX_ECH_202408,11
20251111___AM_MEX_ECH_202409,11
20251111___AM_MEX_ECH_202409_TOTAL,44
20251111___AM_MEX_ECH_202410,11
20251111___AM_MEX_ECH_202411,11
20251111___AM_MEX_ECH_202412,11
20251111___AM_MEX_IVR611_202408,8
20251111___AM_MEX_IVR611_202409,19
20251111___AM_MEX_IVR611_202410,19
20251111___AM_MEX_IVR611_202411,19
20251111___AM_MEX_LLAMADAS_PROSPECT,28
20251111___AM_MEX_LLAMADAS_PROSPECT_traza,28
20251111___AM_MEX_Oferta_202408,4
20251111___AM_MEX_Oferta_202410,4
20251111___AM_MEX_Oferta_202411,4
20251111___AM_MEX_Oferta_202412,4
20251111___AM_MEX_RP_TRANSF_202401,15
20251111___AM_MEX_RP_TRANSF_202402,15
20251111___AM_MEX_RP_TRANSF_202403,15
20251111___AM_MEX_RP_TRANSF_202404,15
20251111___AM_MEX_RP_TRANSF_202405,15
20251111___AM_MEX_RP_TRANSF_202406,15
20251111___AM_MEX_RP_TRANSF_202407,15
20251111___AM_MEX_RP_TRANSF_202408,15
20251111___AM_MEX_RP_TRANSF_202409,15
20251111___AM_MEX_RP_TRANSF_202410,15
20251111___AM_MEX_RP_TRANSF_202411,15
20251111___AM_MEX_RP_TRANSF_202412,15
20251111___ASSIGNMENT_AGENT_FIRST_RE_1_CONSOLIDADO,11
20251111___ASSIGNMENT_AGENT_FIRST_RE_CONSOLIDADO,9
20251111___Assignment_Agent_First_Re,9
20251111___Assignment_Agent_First_Re_1,11
20251111___CARGA_MOTIVOS_DE_CONTACTO_HISPAM,7
20251111___Catalogo_RP_CCPulse,2
20251111___Detalle_Recibido_ANI_CHILE,29
20251111___ECH_20241210,11
20251111___ECH_20241211,9
20251111___ECH_20241215,9
20251111___ECH_20241218,11
20251111___ECH_20241225,11
20251111___ECH_Completo,36
20251111___ECH_Completo_carga,36
20251111___FUENTE_RETENCIONES_MEXICO,38
20251111___FUI_KPIS,3
20251111___FUI_PERU,15
20251111___FUI_PERU_EVOLUTIVO,37
20251111___GETFIRSTROW_assignmentSLA_TW_AND_IG,1
20251111___HISPAM_ARGENTINA_DETALLES,59
20251111___HISPAM_CHILE_TRAFICO_IVR_DIARIO,35
20251111___HISPAM_CHILE_TRAFICO_IVR_DIARIO_v2,12
20251111___HISPAM_CHILE_TRAFICO_IVR_DIARIO_v3,12
20251111___HISPAM_CHILE_TRAFICO_RETENCIONES_VOZ_DIARIO,23
20251111___HISPAM_CHILE_TRAFICO_VOZ_DIARIO,24
20251111___HISPAM_CHILE_TRAFICO_VOZ_DIARIO_REPLICA,24
20251111___HISPAM_CHILE_TRAFICO_VOZ_MENSUAL,22
20251111___HISPAM_CHILE_TRAFICO_VOZ_MENSUAL_REPLICA,22
20251111___HISPAM_DIGITAL,8
20251111___HISPAM_ECUADOR_TRAFICO,79
20251111___HISPAM_Forcast_DIGITAL,12
20251111___HISPAM_GESTION_RETENCIONES,6
20251111___HISPAM_MEXICO_CANALES_DIGITALES_SESIONES_Y_CONTENCION,5
20251111___HISPAM_MEXICO_CANALES_DIGITALES_SESIONES_Y_CONTENCION_DIARIA,7
20251111___HISPAM_MEX_BOT_FCW,9
20251111___HISPAM_MEX_CANALES_DIGITALES_ASSIGNMENT_5MIN_CONSOLIDADO,11
20251111___HISPAM_MEX_CANALES_DIGITALES_ASSIGNMENT_SLA_5MIN,10
20251111___HISPAM_MEX_CANALES_DIGITALES_ASSIGNMENT_SLA_5MIN_Historico,11
20251111___HISPAM_MEX_CANALES_DIGITALES_ASSIGNMENT_TW_IG_5MIN,11
20251111___HISPAM_MEX_CANALES_DIGITALES_CASOSRECIBIDOS_ASIGNADOS_TW_IG,14
20251111___HISPAM_MEX_CANALES_DIGITALES_CASOSRECIBIDOS_ASIGNADOS_WH_FB_CH,14
20251111___HISPAM_MEX_CATALOGO_MARTIZ_SKILL,4
20251111___HISPAM_MEX_CATALOGO_PLATAFORMA_PROVEEDOR,12
20251111___HISPAM_MEX_CLIENTES_UNICOS_RECIBIDOS,4
20251111___HISPAM_MEX_IVR,5
20251111___HISPAM_MEX_IVR_HISTORICO,5
20251111___HISPAM_MEX_REENCOLAMIENTO,7
20251111___HISPAM_MEX_REENCOLAMIENTO_CONSOLIDADO,9
20251111___HISPAM_MEX_REENCOLAMIENTO_REPLICA,7
20251111___HISPAM_MEX_REITERO_TRANSFERENCIA,8
20251111___HISPAM_MEX_SABANAS_DATOS_PRE_POST,40
20251111___HISPAM_MEX_TEMP_BOT_FCW,9
20251111___HISPAM_MEX_TEMP_CANALES_DIGITALES_ASSIGNMENT_SLA_5MIN,10
20251111___HISPAM_MEX_TEMP_CANALES_DIGITALES_ASSIGNMENT_TW_IG_5MIN,11
20251111___HISPAM_MEX_TEMP_CANALES_DIGITALES_CASOS_RECIBIDOS_ASIGNADOS_TW_IG,14
20251111___HISPAM_MEX_TEMP_CANALES_DIGITALES_CASOS_RECIBIDOS_ASIGNADOS_WH_FB_CH,14
20251111___HISPAM_MEX_TEMP_FORECAST,12
20251111___HISPAM_MEX_TEMP_REENCOLAMIENTO,7
20251111___HISPAM_MEX_TEMP_SABANAS_DATOS_PRE_POST,40
20251111___HISPAM_MEX_TEMP_TMO_TME,11
20251111___HISPAM_MEX_TMO_TME,11
20251111___HISPAM_MEX_TMO_TME_2023,10
20251111___HISPAM_MEX_TMO_TME_CONSOLIDADO,27
20251111___HISPAM_MEX_VISTA_GENERAL_DIGITAL_CONSOLIDADO,30
20251111___HISPAM_MEX_VISTA_GENERAL_DIGITAL_CONSOLIDADO_DB_SPK_DIA,29
20251111___HISPAM_REENCOLAMIENTO_HISTORICO,9
20251111___HP_DETALLE_REITERADAS_NUEVO_CALCULO_PERU,43
20251111___HP_HISPAM_PREPAGO,16
20251111___HP_HISPAM_RESUMEN_MENSUAL,54
20251111___HP_REITERO_HISPAM,10
20251111___HP_REITERO_HISPAM_BKP_10092024,10
20251111___HP_REITERO_HISPAM_CONSOLIDADO,9
20251111___HP_REITERO_HISPAM_CONSOLIDADO_BKP01102024,8
20251111___HP_REITERO_HISPAM_CONSOLIDADO_DETALLE,29
20251111___HP_REITERO_HISPAM_CONSOLIDADO_DETALLE_MENSUAL,28
20251111___HP_REITERO_HISPAM_CONSOLIDADO_DETALLE_MENSUAL_MOVIL_TECNICA,29
20251111___HP_REITERO_HISPAM_CONSOLIDADO_DETALLE_MOVIL_TECNICA,30
20251111___HP_REITERO_HISPAM_CONSOLIDADO_DETALLE_SEMANAL,29
20251111___HP_REITERO_HISPAM_CONSOLIDADO_DETALLE_SEMANAL_MOVIL_TECNICA,30
20251111___HP_REITERO_HISPAM_CONSOLIDADO_MOVIL_TECNICA,9
20251111___HP_REITERO_HISPAM_CONSOLIDADO_PLATAFORMA,10
20251111___HP_REITERO_HISPAM_CONSOLIDADO_PLATAFORMA_MOVIL_TECNICA,10
20251111___HP_REITERO_HISPAM_MES,7
20251111___HP_REITERO_HISPAM_V2,6
20251111___HP_REITERO_HISPAM_V3,7
20251111___HP_TMP_LLAMADAS_MEXICO_REITERO,16
20251111___KAJ_MOTIVOS_DE_CONTACTO_HISPAM,10
20251111___KAJ_PLANTILLA_DIARIA_GESRETEN,11
20251111___KAJ_PLANTILLA_GESRETEN,28
20251111___KAJ_RESUMEN_CCEE_RETENCIONES_PERU,7
20251111___KAJ_RESUMEN_MOTIVOS,5
20251111___KAJ_RESUMEN_RETENCIONES_CCEE_PROVEEDOR,9
20251111___KAJ_RESUMEN_RETENCIONES_PERU,8
20251111___KAJ_RESUMEN_RETENCIONES_PROVEEDOR,6
20251111___KAJ_RM_BASE_COMPLETA,27
20251111___KAJ_TELEFONOS,5
20251111___LD_TEMP_ASESORES_LOGUEADOS_PERU_KONECTA_MTP,6
20251111___LGS_hispam_argentina_temp,16
20251111___MEXICO_MKTB2C_PARQUE_20240430_V1,9
20251111___PBI_HISPAM,38
20251111___PBI_HISPAM_INFORME_COMPARATIVO,7
20251111___PBI_INDICADORES_INTERANUALES,6
20251111___RP_Transf_20241218,7
20251111___RP_Transf_20241225,7
20251111___RSA_PLANTILLA_CALL,30
20251111___RSA_PLANTILLA_CALL_ANT,18
20251111___RSA_PLANTILLA_DIGITAL,30
20251111___RSA_PLANTILLA_PLANTAS,27
20251111___RSA_PLANTILLA_TIENDAS,30
20251111___RSA_PLANTILLA_TIENDAS_ANT,18
20251111___Reten_Mexico_Catalogo_Herramientas,2
20251111___Reten_Mexico_Catalogo_Planes,5
20251111___Reten_Mexico_Detalle_Catalogo_Bajas,2
20251111___TEMP_HISPAM_MEX_IVR,5
20251111___TMP_EJEMPLOS_REITERACION_ACTUAL_PERU,10
20251111___TMP_HO_REITERO_UNICOS_MEXICO,1
20251111___TMP_HO_REITERO_UNICOS_PERU,1
20251111___TMP_HP_202410_202411,21
20251111___TMP_HP_202411,164
20251111___TMP_HP_LLAMADAS_REITERO_PERU,24
20251111___TMP_HP_LLAMADAS_REITERO_PERU_2023,24
20251111___TMP_HUGO_ENTRANTES,19
20251111___TMP_INDICADORES_HISPAM,22
20251111___TMP_LISTA_NEGRA,1
20251111___T_CATALOGO_PLATAFORMAS,5
20251111___T_DIM_CANAL,2
20251111___T_DIM_PAISES,2
20251111___T_TEMP_RESUMEN_30MIN_VOZ,6
20251111___base_query_ret_mex,14
20251111___ccpulse_Abai_atento,21
20251111___ecuador_informacion_diaria,80
20251111___gmc_ccee_accesadas_mexico_20240624,7
20251111___mexico_prepago_ago_set,18
20251111___poll_agent_6_7_8,20
20251111___sysdiagrams,5
20251111___tmp_entrantes_3,164
CCEE_HISPAM_PERU,6
DIM.KPIS_AFECTADOS,3
DIM.NEGOCIO_AFECTADO,3
DIM.PLATAFORMAS_AFECTADAS,3
DIM.TIPO_INCIDENCIA,3
STAGE.INCIDENCIAS_GDI,23
STAGE.INCIDENCIAS_MTA,34
STAGE.INCIDENCIAS_MTA2,29
STAGE.INCIDENCIAS_MTA3,33
STAGE.INCIDENCIAS_MTA3_MOTIVOS,9
STAGE.INCIDENCIAS_VISOR,25
sysdiagrams,5
20251112___FAY_EXCEL_BITACORA_REMOCIONES_DETALLE,9
20251112___FAY_EXCEL_BITACORA_REMOCIONES_LISTA,13
20251112___FAY_EXCEL_BITACORA_REMOCIONES_LISTA_VALIDACIONES,14
20251112___FAY_EXCEL_IMPACTO_REBOTE_RETENCIONES,9
20251112___LD_CONTACT_RATE_BASES_SMS_FACO,11
20251112___LD_CONTACT_RATE_BASES_SMS_FACO_BU,11
20251112___LD_DASHBOARDS_CALL_CENTER,14
20251112___LD_DEMANDA_POSTVENTA_PERU,8
20251112___LD_FUNNEL_RESUMEN_CAPL,11
20251112___LD_FUNNEL_RESUMEN_CAPL_BACK_UP,11
20251112___LD_MENSAJERIA_COBRANZA_ACCESADAS,12
20251112___LD_RESUMEN_ABANDONO_REAL_RETENCIONES,11
20251112___LD_RESUMEN_ACCION_LLAMADA_X_NEGOCIO,10
20251112___LD_RESUMEN_AGENTES_CONTACT_CENTER_PERU_v2,12
20251112___LD_RESUMEN_CASUISTICAS_MARKETING,14
20251112___LD_RESUMEN_CLIENTES_UNICOS_EN_ACCESADAS,10
20251112___LD_RESUMEN_CLIENTES_UNICOS_POR_CDU_EN_ACCESADAS,13
20251112___LD_RESUMEN_CLIENTES_UNICOS_POR_CDU_EN_ACCESADAS_BU,13
20251112___LD_RESUMEN_CLIENTES_UNICOS_POR_CDU_EN_ACCESADAS_X_SUBMOTIVO,13
20251112___LD_RESUMEN_CLIENTES_UNICOS_POR_CDU_EN_ACCESADAS_X_SUBMOTIVO_BU,13
20251112___LD_RESUMEN_CLIENTES_UNICOS_POR_MOTIVO_EN_ENTRANTES,11
20251112___LD_RESUMEN_INPUT_PPTS_FUNCIONAMIENTO_FIJO,9
20251112___LD_RESUMEN_INPUT_PPTS_FUNCIONAMIENTO_FIJO_TRAFICO_TOTAL,3
20251112___LD_RESUMEN_RELLAMADORES_CRONICOS_ACCESADAS,6
20251112___LD_RESUMEN_RELLAMADORES_CRONICOS_ACCESADAS_MOTIVOS,4
Campaña_Softlanding_Ingresos,6
EQUIVALENCIAS_SKYLINE_TIPIFICAICONES,4
FLUJO_CONTACTABILIDAD,22
HPU_ACCESADAS_VS_PLANTA,39
HPU_ACCESADAS_VS_PLANTA_202401,124
HPU_ACCESADAS_VS_PLANTA_202402,124
HPU_ACCESADAS_VS_PLANTA_202403,124
HPU_ACCESADAS_VS_PLANTA_202404,124
HPU_ACCESADAS_VS_PLANTA_202405,124
HPU_ACCESADAS_VS_PLANTA_202406,124
HPU_ACCESADAS_VS_PLANTA_202407,124
HPU_ACCESADAS_VS_PLANTA_202408,124
HPU_ACCESADAS_VS_PLANTA_202409,153
HPU_ACCESADAS_VS_PLANTA_202410,153
HPU_ACCESADAS_VS_PLANTA_202411,153
HPU_ACCESADAS_VS_PLANTA_202412,153
HPU_ACCESADAS_VS_PLANTA_202501,153
HPU_ACCESADAS_VS_PLANTA_202502,153
HPU_ACCESADAS_VS_PLANTA_202503,153
HPU_ACCESADAS_VS_PLANTA_202504,153
HPU_ACCESADAS_VS_PLANTA_202505,153
HPU_ACCESADAS_VS_PLANTA_202506,153
HPU_ACCESADAS_VS_PLANTA_202507,153
HPU_ACCESADAS_VS_PLANTA_202508,153
HPU_ACCESADAS_VS_PLANTA_202509,153
HPU_ACCESADAS_VS_PLANTA_202510,153
HPU_ENTRANTES_VS_PLANTA,40
HPU_ENTRANTES_VS_PLANTA_202401,125
HPU_ENTRANTES_VS_PLANTA_202402,125
HPU_ENTRANTES_VS_PLANTA_202403,125
HPU_ENTRANTES_VS_PLANTA_202404,125
HPU_ENTRANTES_VS_PLANTA_202405,125
HPU_ENTRANTES_VS_PLANTA_202406,125
HPU_ENTRANTES_VS_PLANTA_202407,125
HPU_ENTRANTES_VS_PLANTA_202408,125
HPU_ENTRANTES_VS_PLANTA_202409,153
HPU_ENTRANTES_VS_PLANTA_202410,153
HPU_ENTRANTES_VS_PLANTA_202411,153
HPU_ENTRANTES_VS_PLANTA_202412,153
HPU_ENTRANTES_VS_PLANTA_202501,153
HPU_ENTRANTES_VS_PLANTA_202502,153
HPU_ENTRANTES_VS_PLANTA_202503,153
HPU_ENTRANTES_VS_PLANTA_202504,153
HPU_ENTRANTES_VS_PLANTA_202505,153
HPU_ENTRANTES_VS_PLANTA_202506,153
HPU_ENTRANTES_VS_PLANTA_202507,154
HPU_ENTRANTES_VS_PLANTA_202508,153
HPU_ENTRANTES_VS_PLANTA_202509,154
HPU_ENTRANTES_VS_PLANTA_202510,154
HPU_ENTRANTES_VS_PLANTA_BKP,40
HPU_INTERACCIONES_VS_PLANTA,41
HPU_INTERACCIONES_VS_PLANTA_202401,126
HPU_INTERACCIONES_VS_PLANTA_202402,126
HPU_INTERACCIONES_VS_PLANTA_202403,126
HPU_INTERACCIONES_VS_PLANTA_202404,126
HPU_INTERACCIONES_VS_PLANTA_202405,131
HPU_INTERACCIONES_VS_PLANTA_202406,131
HPU_INTERACCIONES_VS_PLANTA_202407,131
HPU_INTERACCIONES_VS_PLANTA_202408,131
HPU_INTERACCIONES_VS_PLANTA_202409,155
HPU_INTERACCIONES_VS_PLANTA_202410,155
HPU_INTERACCIONES_VS_PLANTA_202411,155
HPU_INTERACCIONES_VS_PLANTA_202412,155
HPU_INTERACCIONES_VS_PLANTA_202501,155
HPU_INTERACCIONES_VS_PLANTA_202502,155
HPU_INTERACCIONES_VS_PLANTA_202503,155
HPU_INTERACCIONES_VS_PLANTA_202504,155
HPU_INTERACCIONES_VS_PLANTA_202505,155
HPU_INTERACCIONES_VS_PLANTA_202506,155
HPU_INTERACCIONES_VS_PLANTA_202507,156
HPU_INTERACCIONES_VS_PLANTA_202508,155
HPU_INTERACCIONES_VS_PLANTA_202509,155
