database,table,columns
IVR_ADAPTATIVO,contactabilidad_20220222,5
IVR_ADAPTATIVO,cortados_movil_20220630,5
IVR_ADAPTATIVO,cortes_atis_20220131,1
IVR_ADAPTATIVO,cortes_fija_ro2_no_naked_20220311,117
IVR_ADAPTATIVO,cr_lite_con_consumo_20220210,3
IVR_ADAPTATIVO,cr_lite_sin_consumo_20220208,3
IVR_ADAPTATIVO,cruce_base_seg,4
IVR_ADAPTATIVO,cruzar_intent,1
IVR_ADAPTATIVO,cuartil_cross_202309,4
IVR_ADAPTATIVO,cuartil_fija_202309,5
IVR_ADAPTATIVO,cuartil_movil_202309,5
IVR_ADAPTATIVO,cuartiles_agentes_20230421,6
IVR_ADAPTATIVO,cuartiles_agentes_20230424,6
IVR_ADAPTATIVO,cuartiles_retenciones_movil_202307,3
IVR_ADAPTATIVO,enc_apoyo,2
IVR_ADAPTATIVO,error_massimple_20220126,2
IVR_ADAPTATIVO,error_massimple_20220127,3
IVR_ADAPTATIVO,lista_vip_20220301,15
IVR_ADAPTATIVO,lista_vip_telefonos_202202,17
IVR_ADAPTATIVO,lite_sin_servicio_20220221,3
IVR_ADAPTATIVO,mplay_apagado_20230321,24
IVR_ADAPTATIVO,mplay_apagado_20230321_v2,20
IVR_ADAPTATIVO,nodo_planta_fija,4
IVR_ADAPTATIVO,nueva_base_cross_202201,4
IVR_ADAPTATIVO,paginasmarillas2_20220413,1
IVR_ADAPTATIVO,phoenix_3006,1
IVR_ADAPTATIVO,piloto_2_20220221,3
IVR_ADAPTATIVO,piloto_2_dimensionamiento_mplay,4
IVR_ADAPTATIVO,piloto_PortalCautivo_vcto0909_2809,1
IVR_ADAPTATIVO,piloto_PortalCautivo_vcto0909_3009,1
IVR_ADAPTATIVO,piloto_adsl_retenciones_202107,3
IVR_ADAPTATIVO,piloto_pago_automatico_20231026,3
IVR_ADAPTATIVO,planta_hfc_voip_23062022_PROC,16
IVR_ADAPTATIVO,planta_migrado_20230623,14
IVR_ADAPTATIVO,reclamos_averias_ult_6_meses,9
IVR_ADAPTATIVO,relacion_incidencias_motivos_202208,6
IVR_ADAPTATIVO,remocion_agentes_20230913,10
IVR_ADAPTATIVO,remocion_agentes_20230914,10
IVR_ADAPTATIVO,remocion_agentes_20230918,10
IVR_ADAPTATIVO,remocion_agentes_20230920,10
IVR_ADAPTATIVO,remocion_agentes_20230921,10
IVR_ADAPTATIVO,remocion_agentes_20231005,10
IVR_ADAPTATIVO,remocion_agentes_20231006,10
IVR_ADAPTATIVO,remocion_agentes_20231009,10
IVR_ADAPTATIVO,remocion_agentes_20231025,10
IVR_ADAPTATIVO,renta_fija_202012,4
IVR_ADAPTATIVO,reversiones_20K_appMM_111022,9
IVR_ADAPTATIVO,reversiones_20K_appMM_111022_2,10
IVR_ADAPTATIVO,revisar_downsell_20230926,9
IVR_ADAPTATIVO,segmentacion_ingresos_b2c_202507,9
IVR_ADAPTATIVO,sin_servicio_20230324,21
IVR_ADAPTATIVO,soloNum104,1
IVR_ADAPTATIVO,solo_fija_mt,5
IVR_ADAPTATIVO,solo_movil_mt,3
IVR_ADAPTATIVO,sysdiagrams,5
IVR_ADAPTATIVO,t1,10
IVR_ADAPTATIVO,t_archivo_2_caso_fraude,1
IVR_ADAPTATIVO,t_base_incidencia_20211012,1
IVR_ADAPTATIVO,t_cuadrantes_fija_202112,6
IVR_ADAPTATIVO,t_cuadrantes_movil_202112,6
IVR_ADAPTATIVO,t_descripcion_adaptativo,9
IVR_ADAPTATIVO,t_excel_erika_accesos_RO2_389k_V2,16
IVR_ADAPTATIVO,t_excel_erika_ccee_RO1_fija_388k,14
IVR_ADAPTATIVO,t_excel_erika_ccee_ip_2022,17
IVR_ADAPTATIVO,t_excel_erika_ccee_ip_fija_2022,15
IVR_ADAPTATIVO,t_excel_erika_voz_RO1_388k,15
IVR_ADAPTATIVO,t_excel_erika_voz_RO1_388k_V2,15
IVR_ADAPTATIVO,t_excel_erika_voz_accesos_RO1_388k,14
IVR_ADAPTATIVO,t_excel_erika_voz_entrantes_RO2_389k_V2,17
IVR_ADAPTATIVO,t_excel_erika_voz_ip_2022,18
IVR_ADAPTATIVO,t_excel_erika_voz_ip_fija_2022,16
IVR_ADAPTATIVO,t_revisar_accesos_flag,199
IVR_ADAPTATIVO,t_temp_cruce_20220222,1
IVR_ADAPTATIVO,tivr_cobranzas,4
IVR_ADAPTATIVO,tivr_cobranzas_20191126,3
IVR_ADAPTATIVO,validar_CR_imei_2023,2
IVR_ADAPTATIVO,validar_campos_IH,24
IVR_ADAPTATIVO,validar_heavy_users,3
IVR_ADAPTATIVO,validar_trami,4
LENGUAJE_NATURAL,sysdiagrams,5
METRICAS_CANALES_ESCRITOS,DIM.PLATAFORMA_AGRUPADA,9
METRICAS_CANALES_ESCRITOS,DIM.PROVEEDOR,2
METRICAS_CANALES_ESCRITOS,DIM.TIEMPO,43
METRICAS_CANALES_ESCRITOS,FACT_CCEE_METRICAS,38
METRICAS_CANALES_ESCRITOS,T_DIM_CANAL,2
METRICAS_CANALES_ESCRITOS,T_DIM_CATEGORIA,10
METRICAS_CANALES_ESCRITOS,T_DIM_CATEGORIA_COPIA_KCS,10
METRICAS_CANALES_ESCRITOS,T_DIM_CATEGORIA_PLATAFORMA,4
METRICAS_CANALES_ESCRITOS,T_DIM_CATEGORIA_PLATAFORMA_20230711,2
METRICAS_CANALES_ESCRITOS,T_DIM_FUENTE,2
METRICAS_CANALES_ESCRITOS,T_DIM_JERARQUIA_EMPRESA,3
METRICAS_CANALES_ESCRITOS,T_DIM_PLATAFORMA,6
METRICAS_CANALES_ESCRITOS,T_DIM_PLATAFORMA_BKP,4
METRICAS_CANALES_ESCRITOS,T_DIM_PLATAFORMA_UMBRAL,6
METRICAS_CANALES_ESCRITOS,T_DIM_PROVEEDOR,3
METRICAS_CANALES_ESCRITOS,T_DIM_RESULTADO,2
METRICAS_CANALES_ESCRITOS,T_DIM_SERVICIO,6
METRICAS_CANALES_ESCRITOS,T_DIM_SERVICIO_BKP,7
METRICAS_CANALES_ESCRITOS,T_DIM_SUBCANAL,7
METRICAS_CANALES_ESCRITOS,T_DIM_TIEMPO_INTERVALO,13
METRICAS_CANALES_ESCRITOS,T_DIM_TIPO_ATENCION,2
METRICAS_CANALES_ESCRITOS,T_DIM_TIPO_CATEGORIA,2
METRICAS_CANALES_ESCRITOS,T_DIM_TIPO_SUBCANAL,2
METRICAS_CANALES_ESCRITOS,T_FACT_METRICAS_CCEE_INTERVALOS,40
METRICAS_CANALES_ESCRITOS,T_FACT_METRICAS_CCEE_INTERVALOS_TIEM_ID_1,38
METRICAS_CANALES_ESCRITOS,T_FACT_METRICAS_CCEE_INTERVALOS_TMP,38
METRICAS_CANALES_ESCRITOS,T_FACT_METRICAS_CCEE_INTERVALOS_TMP_V2,38
METRICAS_CANALES_ESCRITOS,T_FACT_METRICAS_CCEE_INTERVALOS_duplicado,38
METRICAS_CANALES_ESCRITOS,T_RESUMEN_CCEE_DIA_W,39
METRICAS_CANALES_ESCRITOS,T_RESUMEN_CCEE_HORA_W,40
METRICAS_CANALES_ESCRITOS,T_RESUMEN_CCEE_INTERVALO_W,41
METRICAS_CANALES_ESCRITOS,T_RESUMEN_CCEE_MES_W,38
METRICAS_CANALES_ESCRITOS,T_RESUMEN_CCEE_METRICAS_DIA_W,11
METRICAS_CANALES_ESCRITOS,T_RESUMEN_CCEE_METRICAS_MES_W,10
METRICAS_CANALES_ESCRITOS,T_RESUMEN_CCEE_SEMANA_W,39
METRICAS_CANALES_ESCRITOS,T_RES_ONEMARKETER_30MIN_TEMP_V3,26
METRICAS_CANALES_ESCRITOS,T_STAGE_PRONOSTICO,8
METRICAS_CANALES_ESCRITOS,T_STAGE_TRAFICO_WHATSAPP_30MIN,33
METRICAS_CANALES_ESCRITOS,T_STAGE_TRAFICO_WHATSAPP_30MIN_V3,52
METRICAS_CANALES_ESCRITOS,sysdiagrams,5
METRICAS_CONTACT_CENTER,AM_Reporte_Seguimiento_cross_ccee_resumen_ULT3MESES,33
METRICAS_CONTACT_CENTER,BASE_AGENTE,2
METRICAS_CONTACT_CENTER,CCEE_AGENT_30MIN_PLATAFORMA_ULT3MESES,22
METRICAS_CONTACT_CENTER,CCEE_T_DIM_CATEGORIA_PLATAFORMA,4
METRICAS_CONTACT_CENTER,CCEE_T_DIM_PLATAFORMA,6
METRICAS_CONTACT_CENTER,CCEE_T_DIM_PROVEEDOR,3
METRICAS_CONTACT_CENTER,CCEE_T_DIM_TIEMPO_INTERVALO,13
METRICAS_CONTACT_CENTER,CCEE_T_FACT_METRICAS_CCEE_INTERVALOS,40
METRICAS_CONTACT_CENTER,CONSOLIDADO_METRICAS_AGENTE_CCEE_DIARIO_ULT3MESES,100
METRICAS_CONTACT_CENTER,CONSOLIDADO_METRICAS_AGENTE_CCEE_ULT3MESES,112
METRICAS_CONTACT_CENTER,ENCUESTAS_MEDALLIA_CHECA_TU_CASO,25
METRICAS_CONTACT_CENTER,ENCUESTAS_MEDALLIA_ESPECIALIZADOS,24
METRICAS_CONTACT_CENTER,RESUMEN_INDIC_GENERALES_VOZ_INTERVALO_ULT3MESES,37
METRICAS_CONTACT_CENTER,RESUMEN_METRICAS_WFM_MENSUAL_ULT3MESES,18
METRICAS_CONTACT_CENTER,RESUMEN_PRODUCTIVIDAD_PROVEEDOR_CCEE_ULT3MESES,14
METRICAS_CONTACT_CENTER,RESUMEN_TRANSFERENCIAS_VOZ_ULT3MESES,20
METRICAS_CONTACT_CENTER,RETENCIONES_FIJA,88
METRICAS_CONTACT_CENTER,RETENCIONES_MOVIL,68
METRICAS_CONTACT_CENTER,RETENCIONES_MT,140
METRICAS_CONTACT_CENTER,TEMP_FACT_HORAS_SIN_DATOS,9
METRICAS_CONTACT_CENTER,T_DIM_ARBOL_IVR,26
METRICAS_CONTACT_CENTER,T_DIM_ARBOL_IVR_Automatismos,8
METRICAS_CONTACT_CENTER,T_DIM_ARBOL_IVR_Service_Type,4
METRICAS_CONTACT_CENTER,T_DIM_ARBOL_IVR_X_NIVELES,6
METRICAS_CONTACT_CENTER,T_DIM_ARBOL_IVR_nuevo,24
METRICAS_CONTACT_CENTER,T_DIM_ARBOL_IVR_temp,18
METRICAS_CONTACT_CENTER,T_DIM_BASE_MTP_TEMPORAL,10
METRICAS_CONTACT_CENTER,T_DIM_BASE_MTP_TEMPORAL_LLAM,9
METRICAS_CONTACT_CENTER,T_DIM_COLA,19
METRICAS_CONTACT_CENTER,T_DIM_COLA_BACKUP_202206,19
METRICAS_CONTACT_CENTER,T_DIM_COLA_ERROR_20230714,19
METRICAS_CONTACT_CENTER,T_DIM_COLA_ORIGEN,2
METRICAS_CONTACT_CENTER,T_DIM_COLA_X_TECNOLOGIA,14
METRICAS_CONTACT_CENTER,T_DIM_FUENTE,2
METRICAS_CONTACT_CENTER,T_DIM_JERARQUIA_EMPRESA,3
METRICAS_CONTACT_CENTER,T_DIM_KPIS_REGLAS,9
METRICAS_CONTACT_CENTER,T_DIM_MODELO_PAGO,2
METRICAS_CONTACT_CENTER,T_DIM_NEGOCIO,3
METRICAS_CONTACT_CENTER,T_DIM_ORDEN_DIA,2
METRICAS_CONTACT_CENTER,T_DIM_PLATAFORMA,9
METRICAS_CONTACT_CENTER,T_DIM_PLATAFORMA_UMBRAL,16
METRICAS_CONTACT_CENTER,T_DIM_PLATAFORMA_UMBRAL_20240112,16
METRICAS_CONTACT_CENTER,T_DIM_PLATAFORMA_UMBRAL_BACKUP_20250810,16
METRICAS_CONTACT_CENTER,T_DIM_PLATAFORMA_UMBRAL_BACKUP_20260217,16
METRICAS_CONTACT_CENTER,T_DIM_PLATAFORMA_UMBRAL_temp_nuevos_cambios,16
METRICAS_CONTACT_CENTER,T_DIM_PROGRAMA,11
METRICAS_CONTACT_CENTER,T_DIM_PROVEEDOR,3
METRICAS_CONTACT_CENTER,T_DIM_PROVEEDOR_LOCAL,4
METRICAS_CONTACT_CENTER,T_DIM_SEGMENTO,3
METRICAS_CONTACT_CENTER,T_DIM_SISTEMA_COMERCIAL,2
METRICAS_CONTACT_CENTER,T_DIM_SITE_GENESYS,2
METRICAS_CONTACT_CENTER,T_DIM_TARIFA_HP,7
METRICAS_CONTACT_CENTER,T_DIM_TIEMPO_DIA,9
METRICAS_CONTACT_CENTER,T_DIM_TIEMPO_DIA_PRUEBA,9
METRICAS_CONTACT_CENTER,T_DIM_TIEMPO_INTERVALO,13
METRICAS_CONTACT_CENTER,T_DIM_TIEMPO_INTERVALO_prueba,13
METRICAS_CONTACT_CENTER,T_DIM_TIPO_DISTRIBUCION_CALL,4
METRICAS_CONTACT_CENTER,T_DIM_TIPO_GESTION,2
METRICAS_CONTACT_CENTER,T_DIM_TIPO_INTERACCION,3
METRICAS_CONTACT_CENTER,T_DIM_TIPO_INTERVALO,2
METRICAS_CONTACT_CENTER,T_FACT_ATENDIDAS_INTERVALO,47
METRICAS_CONTACT_CENTER,T_FACT_BASE_INCIDENCIAS_RESUMEN,3
METRICAS_CONTACT_CENTER,T_FACT_BASE_INCIDENCIAS_RESUMEN_V2,3
METRICAS_CONTACT_CENTER,T_FACT_CARGA_AVAYA_ATENTO,42
METRICAS_CONTACT_CENTER,T_FACT_DISTRIBUCION_COLA,5
METRICAS_CONTACT_CENTER,T_FACT_METRICAS_CC_DIA,69
METRICAS_CONTACT_CENTER,T_FACT_METRICAS_CC_INTERVALO,84
METRICAS_CONTACT_CENTER,T_FACT_RRSS_ESCENARIOS_WSPP,4
METRICAS_CONTACT_CENTER,T_FACT_TRAFICO_INTERVALO,57
METRICAS_CONTACT_CENTER,T_IMPACTOS_EXTERNOS_CC_PRONOSTICOS_2,5
METRICAS_CONTACT_CENTER,T_INPUT_TOPE_NPS_1_2_ULT3MESES,8
METRICAS_CONTACT_CENTER,T_KIPU_LISTADO_ETIQUETAS_1,1
METRICAS_CONTACT_CENTER,T_KIPU_LISTADO_ETIQUETAS_2,1
METRICAS_CONTACT_CENTER,T_KIPU_LISTADO_ETIQUETAS_3,1
METRICAS_CONTACT_CENTER,T_KIPU_LISTADO_ETIQUETAS_4,1
METRICAS_CONTACT_CENTER,T_KIPU_LISTADO_ID_PROVEEDORES,1
METRICAS_CONTACT_CENTER,T_KIPU_LISTADO_NOMBRE_PROVEEDORES,1
METRICAS_CONTACT_CENTER,T_KPIS_REGLAS,5
METRICAS_CONTACT_CENTER,T_KPIS_REGLAS_GRUPO_PLATAFORMA,9
METRICAS_CONTACT_CENTER,T_LISTA_EQUIVALENCIAS_AVAYA_ATENTO,2
METRICAS_CONTACT_CENTER,T_LISTA_INTERVALOS,3
METRICAS_CONTACT_CENTER,T_RESUMEN_CTI_72HR_FACTURACION,36
METRICAS_CONTACT_CENTER,T_RESUMEN_CTI_MENSUAL_ULT3MESES,42
METRICAS_CONTACT_CENTER,T_RESUMEN_PLACES,9
METRICAS_CONTACT_CENTER,T_TEMP_BASE_ALEATORIA,11
METRICAS_CONTACT_CENTER,T_TEMP_CARGA_AVAYA_ATENTO_PASO1,28
METRICAS_CONTACT_CENTER,T_TEMP_CARGA_AVAYA_ATENTO_PASO2,28
METRICAS_CONTACT_CENTER,T_TEMP_CARGA_AVAYA_ATENTO_PASO3,35
METRICAS_CONTACT_CENTER,T_TMP_CATALOGO_TRAFICO_MES_CALIDAD,2
METRICAS_CONTACT_CENTER,T_TMP_FACT_RESUMEN_CALIDAD,11
METRICAS_CONTACT_CENTER,T_TMP_FACT_RESUMEN_CALIDAD_V2,8
METRICAS_CONTACT_CENTER,T_TMP_FACT_TRAFICO_DIA,23
METRICAS_CONTACT_CENTER,T_TMP_FACT_TRAFICO_DIA_I,23
METRICAS_CONTACT_CENTER,T_TMP_FACT_TRAFICO_INTERVALO,51
METRICAS_CONTACT_CENTER,T_TMP_FACT_TRAFICO_MES,22
METRICAS_CONTACT_CENTER,T_TMP_FACT_TRAFICO_MES_I,22
METRICAS_CONTACT_CENTER,T_VOLCADO_CC_DIA,7
METRICAS_CONTACT_CENTER,T_VOLCADO_CC_DIA_2,7
METRICAS_CONTACT_CENTER,T_VOLCADO_CC_DIA_3,7
METRICAS_CONTACT_CENTER,USUARIOS_MULTICANAL_ULT_ACT,36
METRICAS_CONTACT_CENTER,USUARIOS_RECLAMOS_ult_act_ULT3MESES,36
METRICAS_CONTACT_CENTER,VW_BITACORA_EVENTOS_FORMATO_ANTERIOR_ULT3MESES,21
METRICAS_CONTACT_CENTER,sysdiagrams,5
PLANIFICACION,ACCESOS_TODAY_CRUCE,7
PLANIFICACION,BASE_RESUMEN_ENVIOS,9
PLANIFICACION,CCPULSE_AGENTES_HORA_CERRADA_CALCULADO,3
PLANIFICACION,CCPULSE_HORA_CERRADA_CALCULADO,10
PLANIFICACION,CCPULSE_NDS_DIA_TOTAL_CALCULADO,10
PLANIFICACION,CCPULSE_NDS_HORA_TOTAL_CALCULADO,10
PLANIFICACION,CONECTADOS_GLOBAL,11
PLANIFICACION,CargaArchivos,2
PLANIFICACION,Consolidado_Control_Envios,18
PLANIFICACION,Crono_ingresos_COLOMBIA,33
PLANIFICACION,ENTRANTES_TODAY_CRUCE,8
PLANIFICACION,JCO_AVH2_PLATAFORMA,9
PLANIFICACION,JCO_INSERT_MESSAGE,1
PLANIFICACION,JSS_AGENTES_REQUERIDOS_X_MES,15
PLANIFICACION,JSS_AGENTES_REQUERIDOS_X_SEMANA,13
PLANIFICACION,JSS_AGRUPACION_PLATAFORMAS,2
PLANIFICACION,JSS_AGRUPACION_VISTA_DIFERENCIA_APERTURA,9
PLANIFICACION,JSS_APERTURA_HORARIOS_PLATAFORMA,8
PLANIFICACION,JSS_BACKUP_PESO_X_INTERVALO_PLATAFORMA,7
PLANIFICACION,JSS_BACKUP_TMO_HISTORICO,11
PLANIFICACION,JSS_BASE_APERTURA_PLATAFORMAS_HISPAM,6
PLANIFICACION,JSS_BASE_APERTURA_SOCIOS_HISPAM,7
PLANIFICACION,JSS_BASE_FACTORES_PROYECCION_HISPAM,9
PLANIFICACION,JSS_CALCULO_TMO_FINAL_PRONOSTICO,12
PLANIFICACION,JSS_CALCULO_TMO_FINAL_PRONOSTICO_MEXICO,11
PLANIFICACION,JSS_CATALOGO_FECHAS_CRONOGRAMA_PLANIFICACION,4
PLANIFICACION,JSS_CATALOGO_NEGOCIO_PLATAFORMA,2
PLANIFICACION,JSS_CONSOLIDADO_CONTACTOS_ENTRANTES,9
PLANIFICACION,JSS_CONSOLIDADO_STATUS_SEMANAL,23
PLANIFICACION,JSS_CORTE_HISPAM_DIFERENCIA_AGENTES,12
PLANIFICACION,JSS_CORTE_HISPAM_DIFERENCIA_AGENTES_MEXICO,8
PLANIFICACION,JSS_CORTE_HISPAM_GTR,27
PLANIFICACION,JSS_CORTE_HISPAM_GTR_MEXICO,51
PLANIFICACION,JSS_CRONOGRAMA_INGRESOS_X_SEMANA,19
PLANIFICACION,JSS_CRONOGRAMA_INGRESOS_X_SEMANA_backup,19
PLANIFICACION,JSS_CRONOGRAMA_INGRESO_CAMBIO_FECHA_OJT_PLANIFICADO,9
PLANIFICACION,JSS_DIAS_FALTANTES_TRAFICO,5
PLANIFICACION,JSS_ENTRANTES_30_MIN_X_PLATAFORMA_MEXICO,12
PLANIFICACION,JSS_ENTRANTES_PROYECTADO_DIARIO,8
PLANIFICACION,JSS_ENTRANTES_X_GRUPO_PLATAFORMA,9
PLANIFICACION,JSS_ENTRANTES_X_PLATAFORMA_MEXICO,7
PLANIFICACION,JSS_FACTORES_PLATAFORMA_PERIODO,6
PLANIFICACION,JSS_FACTORES_REDUCTORES,20
PLANIFICACION,JSS_HORAS_ESTIMADAS_ERLANG_DIARIO,17
PLANIFICACION,JSS_HORAS_ESTIMADAS_ERLANG_INTERVALO,16
PLANIFICACION,JSS_INTERVALOS_BASE_X_PLATAFORMA,5
PLANIFICACION,JSS_LIMITES_CUARTILES_TRAFICO_X_DIA_HISPAM,7
PLANIFICACION,JSS_LIMITES_CUARTILES_TRAFICO_X_INTERVALO,9
PLANIFICACION,JSS_LISTA_FERIADOS,2
PLANIFICACION,JSS_LISTA_FERIADOS_V2,4
PLANIFICACION,JSS_LOG_REEMPLAZO_FERIADOS,10
PLANIFICACION,JSS_NDS_Y_ASA,5
PLANIFICACION,JSS_NUEVA_AGRUPACION_PLATAFORMAS_PLANIFICACION,4
PLANIFICACION,JSS_PESO_X_INTERVALO_PLATAFORMA,8
PLANIFICACION,JSS_PESO_X_INTERVALO_PLATAFORMA_MEXICO,8
PLANIFICACION,JSS_PESO_X_INTERVALO_PLATAFORMA_SUAVIZADO,10
PLANIFICACION,JSS_PESO_X_INTERVALO_PLATAFORMA_SUAVIZADO_MEXICO,10
PLANIFICACION,JSS_PLATAFORMAS_PLAYAS_PESO_X_INTERVALO_PLATAFORMA_SUAVIZADO,10
PLANIFICACION,JSS_PRONOSTICO_PLAYAS_2024_2025,5
PLANIFICACION,JSS_PRONOSTICO_PLAYAS_2024_2025_BACKUP_20250303,5
PLANIFICACION,JSS_PROYECCION_CON_FACTORES_APERTURA,11
PLANIFICACION,JSS_ROTACION_AUS_CRONOGRAMA,18
PLANIFICACION,JSS_RUTAS_MODELOS_PROYECCION_ENTRANTES,6
PLANIFICACION,JSS_RUTAS_MODELOS_PROYECCION_X_PLATAFORMA,7
PLANIFICACION,JSS_RUTAS_MODELOS_PROYECCION_X_PLATAFORMA_BACKUP,7
PLANIFICACION,JSS_STATUS_SEMANAL_VISTA_DIARIA,19
PLANIFICACION,JSS_STATUS_SEMANAL_VISTA_MENSUAL,20
PLANIFICACION,JSS_STATUS_SEMANAL_VISTA_SEMANAL,28
PLANIFICACION,JSS_TABLA_BASE_PONDERADO_TMO,7
PLANIFICACION,JSS_TABLA_BASE_PONDERADO_TMO_MEXICO,6
PLANIFICACION,JSS_TABLA_EXPORADO_MALLA,10
PLANIFICACION,JSS_TABLA_VALIDACION_MALLAS,9
PLANIFICACION,JSS_TEMP_AGOSTO_PESO_X_INTERVALO_PLATAFORMA_SUAVIZADO,10
PLANIFICACION,JSS_TEMP_COMPLETAR_TMO_202412,10
PLANIFICACION,JSS_TEMP_CRONOGRAMA,38
PLANIFICACION,JSS_TEMP_CRONOGRAMA_2,36
PLANIFICACION,JSS_TEMP_DescargaMallas202411,8
PLANIFICACION,JSS_TEMP_MALLA_202410_V3,10
PLANIFICACION,JSS_TEMP_MALLA_202410_V3_CON_IP,10
PLANIFICACION,JSS_TEMP_factor_dia,3
PLANIFICACION,JSS_TRAFICO_PARA_APERTURA_X_INTERVALO,13
PLANIFICACION,JSS_TRAFICO_PARA_APERTURA_X_INTERVALO_MEXICO,13
PLANIFICACION,JSS_UPDATE_CURVA_NORMALIZADA,4
PLANIFICACION,KAJ_AGENTES_BLENDING,7
PLANIFICACION,KAJ_MALLAS_TDP_2025_VERSIONES,26
PLANIFICACION,LISTA_CORREOS_AUTOMATICO,2
PLANIFICACION,LogArchivosConvertidos,4
PLANIFICACION,MALLA_202510_V2_1,10
PLANIFICACION,MALLA_202510_V2_3,10
PLANIFICACION,MALLA_VALIDAR_202506,10
PLANIFICACION,MALLA_VALIDAR_202506_V2,10
PLANIFICACION,MALLA_VALIDAR_202506_V3,10
PLANIFICACION,MALLA_VALIDAR_202507_V1,10
PLANIFICACION,MALLA_VALIDAR_202507_V2,10
PLANIFICACION,MALLA_VALIDAR_202507_V3,10
PLANIFICACION,MALLA_VALIDAR_202507_V4,10
PLANIFICACION,MALLA_VALIDAR_202507_V5,10
PLANIFICACION,MALLA_VALIDAR_202507_V6,10
PLANIFICACION,MALLA_VALIDAR_202507_V8,10
PLANIFICACION,NDS_DIA_TOTAL,26
PLANIFICACION,NDS_HORA_TOTAL,27
PLANIFICACION,NO_BORRAR_AMELIA_CDRS_LV_today,73
PLANIFICACION,NO_BORRAR_AMELIA_CDRS_MI_today,73
PLANIFICACION,ProcesamientoLog,7
PLANIFICACION,RESUMEN_EXCEL_VISTA_HORA,24
PLANIFICACION,RESUMEN_INDIC_GENERALES_CCEE_INTERVALO,49
PLANIFICACION,RESUMEN_INDIC_GENERALES_VOZ_INTERVALO,37
PLANIFICACION,TEMP_VALIDAR,10
PLANIFICACION,T_CRUCE_SKILL,2
PLANIFICACION,T_CRUCE_SKILL_AGENTES,4
PLANIFICACION,T_TABLA_CORREO_CRONO_INGRESOS,13
PLANIFICACION,T_TABLA_CORREO_CRONO_INGRESOS_CAMBIO_ESTADO,10
PLANIFICACION,VALIDAR_ACUMULADO__PLATAFORMA,7
PLANIFICACION,VALIDAR_MALLA_202508_TEC,10
PLANIFICACION,VALIDAR_MALLA_202508_TEC_V1,10
PLANIFICACION,VALIDAR_PLATAFORMAS_ADHOC,10
PLANIFICACION,VALIDAR_RETEN_FIJA_MOVIL,10
PLANIFICACION,VALIDAR_RETEN_FIJA_MOVIL_V1,10
PLANIFICACION,VALIDAR_RETEN_FIJA_MOVIL_V2,10
PORTAL_WEB_V2,AMP_CONSOLIDADO_USUARIOS,8
PORTAL_WEB_V2,AMP_LOGS_MENU_KIPU_AHDOC,15
PORTAL_WEB_V2,AMP_RECLAMOS_SIN_DNI_AGENTE_REGISTRO,3
PORTAL_WEB_V2,AMP_RECLAMOS_SIN_LLAMADA_ATENDIDA,4
PORTAL_WEB_V2,AMP_SAR_SIN_DNI_AGENTE_REGISTRO,3
PORTAL_WEB_V2,AMP_SAR_SIN_LLAMADA_ATENDIDA,4
PORTAL_WEB_V2,AMP_TABLA_PARA_CLIENTES_UNICOS_DIA,7
PORTAL_WEB_V2,AMP_TABLA_PARA_CLIENTES_UNICOS_HORA,8
PORTAL_WEB_V2,AMP_TABLA_PARA_CLIENTES_UNICOS_MES,8
PORTAL_WEB_V2,AMP_TABLA_PARA_CLIENTES_UNICOS_SEMANA,8
PORTAL_WEB_V2,AMP_TC_SIN_DNI_AGENTE_REGISTRO,3
PORTAL_WEB_V2,AMP_TC_SIN_LLAMADA_ATENDIDA,4
PORTAL_WEB_V2,AMP_obejtivo_pesos_indicador_agente_CCEE,5
PORTAL_WEB_V2,AM_CALENDARIO_SEMANA,3
PORTAL_WEB_V2,AM_CCEE_BASE_GENERAL_POTENCIALES_FALTANTES,8
PORTAL_WEB_V2,AM_CONSOLIDADO_METRICAS_AGENTE_CCEE_CROSS,35
PORTAL_WEB_V2,AM_CargaCrossCEE,16
PORTAL_WEB_V2,AM_INDICADORES_CROSS_CCEE_POR_ASESOR_MENSUAL_ABORDAJE_PREVENTA,8
PORTAL_WEB_V2,AM_INDICADORES_CROSS_CCEE_POR_ASESOR_MENSUAL_ABORDAJE_PREVENTA_DIARIO,8
PORTAL_WEB_V2,AM_REPORTE_EFECTIVIDAD_Y_ABORDAJE_POR_CUARTIL_CCEE,14
PORTAL_WEB_V2,AM_REPORTE_EFECTIVIDAD_Y_ABORDAJE_POR_CUARTIL_CCEE_DIARIO,16
PORTAL_WEB_V2,AM_REPORTE_PREVENTAS_CCEE_FORMULARIO,17
PORTAL_WEB_V2,AM_temp_base_mayo_form_ccee_2905,22
PORTAL_WEB_V2,AM_temp_base_mayo_form_ccee_2905_errores,22
PORTAL_WEB_V2,ANIS_VS_RELLAMADAS,7
PORTAL_WEB_V2,ANTIGUEDAD_AGENTES,10
PORTAL_WEB_V2,AVERIAS_POR_ASESOR,32
PORTAL_WEB_V2,AVERIAS_POR_ASESOR_HISTORICO,32
PORTAL_WEB_V2,Agente_202402,3
PORTAL_WEB_V2,Agentes_ccee,26
PORTAL_WEB_V2,Am_TEMP_base_abril,26
PORTAL_WEB_V2,BASE_AJUSTE_FACTURAS_CALCULADO,189
PORTAL_WEB_V2,BASE_AMDOCS_RECLAMOS_CALCULADO,291
