table,columns
CONSOLIDADO_METRICAS_AGENTE_VOZ,136
CONSOLIDADO_METRICAS_AGENTE_VOZ_DIARIO,125
CONSOLIDADO_METRICAS_AGENTE_VOZ_PLATINUM,34
CONSOLIDADO_METRICAS_AGENTE_VOZ_SEMANAL,126
CONSOLIDADO_METRICAS_CALIDAD_CCEE,10
CONSOLIDADO_METRICAS_CALIDAD_CCEE_OUT,13
CONSOLIDADO_METRICAS_PROVEEDOR_VOZ,30
CONSOLIDADO_METRICAS_PROVEEDOR_VOZ_GRUPO,17
CONSOLIDADO_METRICAS_SUPERVISORES_VOZ_PLATINUM,26
CONSOLIDADO_METRICAS_SUPERVISOR_CCEE_MASTERS,61
CONSOLIDADO_TIPIFICACIONES_VISOR,21
CORTE_CROSS_20221206,27
CORTE_CROSS_20221206_atento,27
CORTE_CROSS_20221206_gss,27
CORTE_CROSS_20221206_gss_nov,27
CRONOGRAMA_INGRESOS_FINAL,31
CRONOGRAMA_INGRESOS_HISTORICO,38
CRONOGRAMA_INGRESOS_INTEGRATEL_HISTORICO,31
CRONOGRAMA_INGRESOS_SOCIOS_HISTORICO,31
CRONOGRAMA_INGRESOS_ULT_ACT,38
CRONOGRAMA_INGRESOS_ULT_ACT_AM_ERROR,38
CRONOGRAMA_INGRESOS_X_SEMANA,14
CROSS_CCEE_EVOLUTIVO_OFERTAS_DIARIA,7
CROSS_CCEE_RANKING_AGENTES,13
CR_BASE_LOG,12
CUOTAS_DETALLE_CROSS_CALL_CENTER,41
CUOTAS_DETALLE_CROSS_CALL_CENTER_HISTORICO,41
CUOTA_FIBRA_CROSS,4
Cliente_TDI_Piloto_1_Base_73k,15
Cliente_TDI_Piloto_2_Base_46k,15
DETALLE_ACCESADAS_TODAY,7
DETALLE_AVERIAS_POR_AGENTE_3MESES,20
DETALLE_CRUCE_FIBRA_LLAMADAS,8
DETALLE_DE_USUARIOS_KIPU,13
DETALLE_DE_USUARIOS_KIPU_BKP_120226,13
DETALLE_ENTRANTES_CCEE,10
DETALLE_OPCIONES_MENU_KIPU,8
DETALLE_OPCIONES_MENU_KIPU_temp,9
DETALLE_REITERADAS_Y_TRANSFERENCIAS,53
DIM_USUARIOS_ESTADO,2
DIM_USUARIOS_PERFIL,2
DIM_USUARIOS_PROVEEDOR,2
Data_gestion_avail_CARGA,8
Data_gestion_avail_CARGA_2,9
ENCUESTAS_MEDALLIA_CHECA_TU_CASO,25
ENCUESTAS_MEDALLIA_ESPECIALIZADOS,24
EVIDENCIA_VALIDACION_REASIGNACION,11
EXAMEN_AGENTES_PLATINUM_VOZ,6
FACTURACION_PARAMETROS,4
FIBRA_VISOR,32
FILTROS_INDICADORES_GENERALES_CCEE,5
FILTROS_INDICADORES_GENERALES_VOZ,5
FILTROS_INDICADORES_GENERALES_VOZ_MATRIX,5
FILTROS_MALLAS,2
FILTROS_PLATAFORMAS_CCEE,4
FILTROS_PLATAFORMAS_VOZ,4
FILTROS_PLATAFORMAS_VOZ_MATRIX,4
FILTROS_RESUMEN_IVR_ADAPTATIVO,4
FILTROS_TIPIFICACIONES_VISOR,4
FILTROS_TIPIFICACIONES_VISOR_PLAT,4
FILTRO_AUTOGESTIONES,7
FOMULARIO_DRIVE_RECLAMOS_2DA_CALL_CENTER,43
FORMULARIO_CROSS_CCEE_VOZ,59
FORMULARIO_CROSS_VOZ_ADSL,24
GENERACION_MALLAS_DISTRIBUCION_HORARIA,14
GENERACION_MALLAS_PARTICIPACION_PROVEEDOR,11
HISTORICO_CARGA_USUARIOS_RECLAMOS,19
HISTORICO_ORIGEN_VENTA_CHECA_TU_CASO,23
HISTORICO_REASIGNACION_RECLAMOS,7
HP_DATA_RECUPERO,6
HP_ENTRANTES_PROYECTADO,11
INCIDENCIAS_1991,18
INCIDENCIAS_1991_CATEGORIAS,2
INCIDENCIAS_1991_ESTADOS,2
INCIDENCIAS_1991_IDENTIFICADORES,3
INCIDENCIAS_1991_SEVERIDADES,2
IND_CALL_CENTER_RESUMEN_GRUPO_PLATAFORMA,9
IVR,6
JCO_MOTIVOS_CONTACTOS,13
JG_BACKUP_20221124_CRONOGRAMA_INGRESOS_ULT_ACT_ERRORES,34
JSS_AGRUPACION_VISTA_DIFERENCIA,7
JSS_AGRUPACION_VISTA_DIFERENCIA_APERTURA,9
JSS_AVERIAS_X_APERTURA,11
JSS_BASE_APERTURA_PLATAFORMAS_HISPAM,6
JSS_BASE_APERTURA_SOCIOS_HISPAM,7
JSS_BASE_FACTORES_PROYECCION_HISPAM,9
JSS_CALCULO_TMP_MALLA,11
JSS_CATALOGO_SEMANA_FECHAS_PLANIFICACION,4
JSS_CLIENTES_BAJO_TDI,1
JSS_CLIENTES_BAJO_TDI_2DO_GRUPO,1
JSS_CLIENTES_BAJO_TDI_3ER_GRUPO,15
JSS_LOG_SP,3
JSS_PROYECCION_CON_FACTORES,7
JSS_PROYECCION_CON_FACTORES_APERTURA,10
JSS_TABLA_BASE_PONDERADO_TMO,6
JSS_TEMP_PRONOSTICO_CORTE_30D_DIFERENCIA,9
JSS_TEMP_PRONOSTICO_CORTE_PEGADO,9
JSS_catalogo_fechas_cronograma_planificacion,3
KCRM_VENTAS_2DA_LINEA_CROSS_CCEE,50
KCS_ENTRANTES_PILOTO,25
KCS_MOT_NO_ACEPT_CROSS_CCEE,3
LD_METRICAS_ANTIGUEDAD_AGENTES_REQ_BEATRIZ,49
LD_METRICAS_ANTIGUEDAD_AGENTES_REQ_BEATRIZ_v2,49
LD_RESUMEN_MOTIVOS_CAIDAS_POR_CAMPAÑAS_CROSS_CCEE,17
LISTA_AGENTES_GENESYS_HIST,9
LISTA_AGENTES_GENESYS_ULT_ACT,7
LISTA_RELLAMADORES,5
LOG_ACTIVIDAD_USUARIOS,3
LOG_ACTUALIZACIONES_DATA,8
LOG_CONSULTAS_MENU,5
LOG_GENERACION_MALLAS,7
LOG_PASS_USUARIOS,3
LOG_REPROCESOS_KIPU,7
MALLAS_AGENTES_HISTORICO,16
MALLAS_AGENTES_ULT_ACT,14
MALLAS_PARAMETROS,4
MALLAS_PROVEEDOR_HISTORICO,9
MALLAS_PROVEEDOR_ULT_ACT,7
MALLAS_TDP_HISTORICO,10
MALLAS_TDP_HISTORICO_SIM_202110,10
MALLAS_TDP_ULT_ACT,8
METAS_RANKING_AGENTES_CCEE_V2,5
METRICAS_OPERATIVAS_TODAY_ACCESADAS,8
METRICAS_OPERATIVAS_TODAY_CCEE,15
METRICAS_OPERATIVAS_TODAY_VOZ,15
OBJETIVOS_AGENTES_VOZ_PLATINUM,7
OBJETIVOS_CEE_W,8
OBJETIVOS_CEE_W_bk_am,7
OBJETIVOS_RANKING_PROV,9
OBJETIVOS_RANKING_VOZ,11
ORIGEN_VENTA_CHECA_TU_CASO_ULT_ACT,21
OSIPTEL_EVOLUTIVO_INFORME_REGULADOS,22
OSIPTEL_EVOLUTIVO_INFORME_REGULADOS_old,22
PARAMETROS,4
PBI_PERIODOS_DESCARGAS,2
PECUF_PECNEG_HISTORICO,38
PECUF_PECNEG_ULT_ACT,36
PERFILES_MENU,3
PLANILLAS_PPP_DIAS_HISTORICO,13
PLANILLAS_PPP_DIAS_ULT_ACT,11
PLANILLAS_PPP_MESES_HISTORICO,20
PLANILLAS_PPP_MESES_ULT_ACT,20
PLANILLAS_PPP_REDUCTORES_HISTORICO,19
PLANILLAS_PPP_REDUCTORES_ULT_ACT,17
PLANILLAS_PPP_SEMANAS_HISTORICO,30
PLANILLAS_PPP_SEMANAS_ULT_ACT,29
PLANILLAS_PPP_SEMANAS_ULT_ACT_BACKUP,29
PLATAFORMAS_PAISES,6
PLATAFORMAS_PAISES_bk,6
PLATAFORMAS_X_VALOR,5
POTENCIALES_FIBRA_202208,6
PREVENTAS_CAPL_VISOR,33
PREVENTAS_CROSS_TODAS_CAMP_DIARIO,31
PREVENTAS_CROSS_TODAS_CAMP_DIARIO_bk_0612,29
PREVENTAS_FEEDBACK,41
PREVENTAS_FEEDBACK_KONECTA_KIPU,46
PREVENTAS_POR_ASESOR,20
PREVENTAS_RECEPTIVOS_CCEE,121
PREVENTAS_VOZ_FEEDBACK,43
PREVISION_CALIDAD_PROGRAMACION,14
PROCESOS_NO_RESOLUTIVOS_TEMATICO_TIPIFICACIONES_CCEE,3
PROCESOS_NO_RESOLUTIVOS_VISTA_CALIDAD_PROCESOS,14
PROCESOS_NO_RESOLUTIVOS_VISTA_PROCEDIMIENTOS_QUEBRADOS,12
PROCESOS_NO_RESOLUTIVOS_VISTA_TRAFICO_CCEE,5
PRONOSTICO_INTERNO_CCEE,8
PR_Control_Q_AMDOCS,9
PR_Control_Q_CMS,8
PR_Control_Q_FENIX,9
PR_INCIDENCIAS_Carga_usuarios_reclamos,11
RECLAMOS_POR_ASESOR,14
RECONTACTO_CROSS_CCEE_2022_DIC,18
RECONTACTO_CROSS_CCEE_2022_NOV,18
RECONTACTO_CROSS_CCEE_2023_ENE,18
RECONTACTO_CROSS_CCEE_2023_ENE_31,42
RECONTACTO_CROSS_CCEE_ALL_NUEVO,33
RECONTACTO_CROSS_CCEE_BKP_202207_202210,17
RECONTACTO_CROSS_CCEE_COPY,17
RECONTACTO_CROSS_CCEE_TEMP_202210,17
RECONTACTO_CROSS_CCEE_all_bk_1707,29
RECONTACTO_CROSS_CCEE_bk_1707,29
RECONTACTO_CROSS_VOZ,31
REGISTROS_RFX,12
REGISTROS_RFX_PROVEEOR,2
REGISTROS_RFX_REQUERIMIENTO,2
REGISTROS_RFX_TIPO_SOLICITANTE,2
REPORTE_EVOLUTIVO_FIBRA,13
REPORTE_EVOLUTIVO_FIBRA_PREVENTA,3
REPORTE_FIBRA_CROSS_GLOBAL,4
REPORTE_FIBRA_CROSS_MOTIVOS_NO_ACEPTA,37
REPORTE_FIBRA_CROSS_SEMANAL_GLOBAL,4
REPORTE_FORMACION_CORRELATIVO_CANALES,4
REPORTE_FORMACION_HISTORICO,21
REPORTE_FORMACION_OJT_CCEE,24
REPORTE_FORMACION_OJT_CCEE_HISTORICO,10
REPOSITORIO_INCIDENCIAS_B2C,10
REPO_INTELIGENCIA_PLATAFORMA,9
REQUERIMIENTOS_DIM_ESTADOS,3
REQUERIMIENTOS_DIM_TRABAJADORES,4
REQUERIMIENTOS_DIM_TRABAJADORES_bkp,3
REQUERIMIENTOS_KIPU,19
REQUERIMIENTOS_KIPU_BKP,16
REQUERIMIENTOS_KIPU_ULTIMA_ACT,19
RESUMEN_ACCESADAS_VOZ_HORA,4
RESUMEN_ANALISIS_DEMANDA,8
RESUMEN_ANALISIS_DEMANDA_CLI_UNICOS,6
RESUMEN_ANALISIS_DEMANDA_DISTRIBUCION,7
RESUMEN_ANIS_VS_RELLAMADAS,9
RESUMEN_ANIS_VS_RELLAMADAS_MOTIVOS,14
RESUMEN_CARATULA_CCEE,26
RESUMEN_CARATULA_VOZ,27
RESUMEN_CATEGORIAS_CCEE,17
RESUMEN_CUBO_METRICAS_CCEE_DIA,10
RESUMEN_CUBO_METRICAS_CCEE_MES,11
RESUMEN_EVOLUTIVO_METRICAS_AGENTES_NUEVOS,26
RESUMEN_FIBRA,18
RESUMEN_FIBRA_POTENCIALES,15
RESUMEN_FIBRA_VISOR,35
RESUMEN_INCREMENTO_PRECIO,7
RESUMEN_INDIC_GENERALES_CCEE_DIA,49
RESUMEN_INDIC_GENERALES_CCEE_HORA,50
RESUMEN_INDIC_GENERALES_CCEE_INTERVALO,51
RESUMEN_INDIC_GENERALES_CCEE_INTERVALO_BACKUP,49
RESUMEN_INDIC_GENERALES_CCEE_INTERVALO_BK_AM,49
RESUMEN_INDIC_GENERALES_CCEE_INTERVALO_bk_28_08,49
RESUMEN_INDIC_GENERALES_CCEE_MES,47
RESUMEN_INDIC_GENERALES_CCEE_SEMANAS,48
RESUMEN_INDIC_GENERALES_VOZ_DIA,35
RESUMEN_INDIC_GENERALES_VOZ_DIA_MATRIX,16
RESUMEN_INDIC_GENERALES_VOZ_HORA,36
RESUMEN_INDIC_GENERALES_VOZ_HORA_MATRIX,17
RESUMEN_INDIC_GENERALES_VOZ_INTERVALO,37
RESUMEN_INDIC_GENERALES_VOZ_INTERVALO_MATRIX,18
RESUMEN_INDIC_GENERALES_VOZ_MES,36
RESUMEN_INDIC_GENERALES_VOZ_MES_MATRIX,17
RESUMEN_INDIC_GENERALES_VOZ_SEMANA,36
RESUMEN_INDIC_GENERALES_VOZ_SEMANA_MATRIX,17
RESUMEN_INTERVALOS_CALL,1
RESUMEN_IVR_ADAPTATIVO,6
RESUMEN_METRICAS_WFM,17
RESUMEN_METRICAS_WFM_DIARIO,22
RESUMEN_METRICAS_WFM_HORA,23
RESUMEN_METRICAS_WFM_INTERVALO,24
RESUMEN_METRICAS_WFM_MENSUAL,22
RESUMEN_METRICAS_WFM_SEMANAL,23
RESUMEN_PRODUCTIVIDAD_PROVEEDOR_CCEE,14
RESUMEN_REIETRADAS_VOZ,11
RESUMEN_REITERADAS_CCEE,9
RESUMEN_REITERADORES_CRONICOS,11
RESUMEN_REIT_TRANS_VOZ_FILTROS,1
RESUMEN_RETORNOS_CCEE,10
RESUMEN_SALIENTES,12
RESUMEN_TECNOLOGIA_AGENTES,28
RESUMEN_TECNOLOGIA_ASESORES,40
RESUMEN_TECNOLOGIA_TIPIFIACIONES_VS_CALIDAD,15
RESUMEN_TECNOLOGIA_TIPIFICACIONES,11
RESUMEN_TECNOLOGIA_TRAFICO,25
RESUMEN_TIPIFICACIONES_BASE_ENTRANTES,11
RESUMEN_TIPIFICACIONES_CCEE,6
RESUMEN_TRANSFERENCIAS_VOZ,20
RESUMEN_TRANSFERENICAS_CCEE,11
RETENCIONES_CAMPANIAS_OUT,24
RETENCIONES_CAMPANIAS_OUT_ULT_ACT,22
RETENCIONES_CUARTILES_AGENTES,8
RETENCIONES_FEEDBACK,29
SEGURIDAD_PARAMETROS,4
TABLERO_IMPRODUCTIVAS_CASOS_CERRADOS_CCEE,6
TABLERO_IMPRODUCTIVAS_CCEE,22
TIPIFICACIONES_VISOR,16
TMP_ABORDAJE_VOZ,21
TMP_AGENTES_PILOTO_CROSS_SELL,6
TMP_ANTIGUEDAD_AGENTES,65
TMP_ANTIGUEDAD_AGENTES_CCEE,42
TMP_ANTIGUEDAD_VOZ_DIAS,23
TMP_AVERIAS_CON_METRICAS,18
TMP_BASE_JAVIER,20
TMP_BORRAR_CCEE,16
TMP_CAPACIDAD_DE_ATENCION,19
TMP_CARGA_AGENTES_VENTAS_CROSS_RECEPTIVOS,10
TMP_CARGA_FRAUDE_CERTIFICADO_FIJA,4
TMP_CARGA_FRAUDE_CERTIFICADO_FIJA_RECLAMOS,4
TMP_CARGA_FRAUDE_CERTIFICADO_MOVIL,5
TMP_CARGA_FRAUDE_POSIBLE_FRAUDE,6
TMP_CARGA_FRAUDE_REVERTIDO_FIJA,6
TMP_CARGA_FRAUDE_REVERTIDO_FIJA_RECLAMOS,6
TMP_CARGA_FRAUDE_REVERTIDO_MOVIL,6
TMP_CCEE_CULPABLES_REITERACIONES,7
TMP_CCEE_CULPABLES_REITERACIONES_DIARIO,7
TMP_CONTACT_RATE,7
TMP_CRONOGRAMA_INGRESOS,36
TMP_CRONOGRAMA_INGRESOS_INTEGRATEL,8
TMP_CRONOGRAMA_INGRESOS_SOCIOS,29
TMP_CROSS_CCEE,28
TMP_CROSS_CCEE2,32
TMP_CROSS_CCEE3,58
TMP_CROSS_TODAS_CAMP,42
TMP_CROSS_VOZ,27
TMP_CROSS_VOZ_0,38
TMP_CROSS_VOZ_ADSL,22
TMP_CROSS_VOZ_nuevo,40
TMP_CRUCE_POTENCIALES_CCEE,7
TMP_CRUCE_POTENCIALES_LLAMADAS,7
TMP_CUOTAS_DETALLE_CROSS_CALL_CENTER,39
TMP_ENCUESTAS_MEDALLIA_CHECA_TU_CASO,23
TMP_ENCUESTAS_MEDALLIA_ESPECIALIZADOS,22
TMP_EVOLUTIVO_MOTIVOS_PT,12
TMP_FACTURACION_CONTINGENCIA_BO_OTROS,10
TMP_FACTURACION_CONTINGENCIA_CCEE,55
TMP_FACTURACION_CONTINGENCIA_VOZ,92
TMP_FACTURACION_COR,8
TMP_FACTURACION_FACTOR_DESEMPENIO,4
TMP_FACTURACION_PECUF_PECNEG,6
TMP_FACTURACION_SATISFACCION,7
TMP_FACTURACION_TOPE_NPS_1_2,4
TMP_FACTURACION_USO_GENIO,4
TMP_FIBRA_CROSS_CALL,27
TMP_FORMULARIO_RECLAMOS,41
TMP_GENERACION_MALLAS_DH,12
TMP_GENERACION_MALLAS_PP,9
TMP_HP_DESPLIEGUE,2
TMP_HP_DETALLE_INTERACCIONES_EXPORTADO,99
TMP_ID_OPERADORES_RRSS,4
TMP_INTERACCIONES_POTENCIALES_TODAS_LAS_CAMPANIAS,21
TMP_LISTA_AGENTES_GENESYS,7
TMP_LISTA_RELLAMADORES,3
TMP_LLAMADAS_POTENCIALES_TODAS_LAS_CAMPANIAS,48
TMP_MALLAS_AGENTES,13
TMP_MALLAS_PROVEEDOR,7
TMP_MALLLAS_TDP,8
TMP_OBSERVACIONES_CARGAS,2
TMP_OBSERVACIONES_CARGAS_CRONOGRAMA,2
TMP_OBSERVACIONES_REPROCESO_KIPU,2
TMP_ORIGEN_VENTA_CHECA_TU_CASO,21
TMP_PECUF_PECNEG,36
TMP_PLANILLAS_PPP_DIAS,11
TMP_PLANILLAS_PPP_MESES,18
TMP_PLANILLAS_PPP_SEMANAS,28
TMP_POTENCIALES_FIBRA_BEA,6
TMP_PREVENTAS_CAPL,31
TMP_PREVENTAS_RECEPTIVOS_CCEE,119
TMP_PREVENTAS_VOZ,41
TMP_PROCESOS_NO_RESOLUTIVOS_VISTA_PROCEDIMIENTOS_QUEBRADOS,9
TMP_RANKING_MASTER,74
TMP_RANKING_PROVEDORES,8
TMP_RC_CROSS_POTENCIAL_FIBRA_RES,7
TMP_REASIGNACION_RECLAMOS,5
TMP_REDUCTORES,17
TMP_RELLAMADORES_SEMANAL_PT,16
TMP_REPORTE_FIBRA_CROSS_GLOBAL,4
TMP_REPORTE_FIBRA_CROSS_SEMANAL_GLOBAL,5
TMP_REPORTE_FORMACION,17
TMP_REPORTE_FORMACION_LIDER,19
TMP_REPORTE_FORMACION_OJT_CCEE,8
TMP_RESUMEN_INDIC_GENERALES_CCEE_TODAY,144
TMP_RESUMEN_INDIC_GENERALES_VOZ_TODAY,164
TMP_RETENCIONES_CAMPANIAS_OUT,22
TMP_RETENCIONES_CUARTIL_AGENTES,6
TMP_RETENCIONES_FEEDBACK,27
TMP_SEMANAL_VISTA_MOTIVO_2,53
TMP_TMO_PAGO,5
TMP_USUARIOS_CAPL,7
TMP_USUARIOS_GENIO,13
TMP_USUARIOS_RECLAMOS,34
TMP_USUARIO_JOHANA,9
TMP_VENTAS_2DA_LINEA_CROSS_CCEE,48
TMP_V_CCEE_CULPABLES_REITERACIONES,9
T_DIM_PLATAFORMA_CANAL_OUT,6
T_EXAMEN_RANKING_AGENTES_CCEE,14
T_METAS_RANKING_AGENTES_CCEE,4
T_MTA_RANKING_AGENTES_CCEE,3
Temp_jss_AVERIAS_POR_ASESOR_backup,24
USUARIOS_CAPL_VISOR,9
USUARIOS_RECLAMOS_AREAS,5
USUARIOS_RECLAMOS_HISTORICO,36
USUARIOS_RECLAMOS_LISTA_INVALIDOS,1
USUARIOS_RECLAMOS_ULT_ACT,36
aa_MallasProveedor,7
aa_MallasTDP,8
agentes,12
agentes_capacitados_blending,5
am_temp_fibra_voz,26
ccee_cross,13
niveles,26
nueva_tmp,28
plataforma_felipe,6
plataformas_cro,6
prevision,17
sysdiagrams,5
tbilllog_idicadores,75
temp,4
temp_incidencias_corregidas,18
temporal_cross,19
tmo,15
tmp_carga_fibra,23
ventas_fibra_cross_octubre,28
Averias_Pendientes_Registradas,246
DRH_REGISTRADAS_2023,263
DRH_REGISTRADAS_2024,376
DRH_amdocs_crm,69
DRH_area_crm_grp,2
DRH_codigos_liquidacion,5
DRH_rpa,60
DRH_troubleticket_nw_,214
JSS_ENTRANTES_PLATAFORMA_RECLAMOS,41
JSS_ENTRANTES_X_GRUPO_PLATAFORMA,9
LD_TEMP_DNIS_LOGUEADOS,6
TEMPORAL_DRH_REGISTRADAS,268
TEMPORAL_DRH_REGISTRADAS_2024,268
TEMPORAL_DRH_REGISTRADAS_VALIDA,268
TEMPORAL_FCR,16
T_LISTADO_DNIS_GENESYS,5
T_LISTA_DNI_CORRECCION_TEMPORAL,2
T_NATIVO_ABANDON_DELAY,44
T_NATIVO_ABANDON_DELAY_30MIN,47
T_NATIVO_QUEUE_OUTLINE,47
T_NATIVO_QUEUE_OUTLINE_30MIN,47
T_NATIVO_QUEUE_SUMMARY,27
T_NATIVO_QUEUE_SUMMARY_30MIN,27
T_NATIVO_SPEED_OF_ACCEPT,44
T_NATIVO_SPEED_OF_ACCEPT_30MIN,46
T_STAGE_TRAFICO_DATOS,48
T_STAGE_TRAFICO_DATOS_30MIN,66
T_TEMPORAL_ABANDON_DELAY_30MIN,47
T_TEMPORAL_DNIS_GENESYS,4
T_TEMPORAL_NATIVO_ABANDON_DELAY,44
T_TEMPORAL_NATIVO_DETALLE_LLAMADAS_V7,34
T_TEMPORAL_NATIVO_QUEUE_OUTLINE,47
T_TEMPORAL_NATIVO_QUEUE_SUMMARY,27
T_TEMPORAL_NATIVO_SPEED_OF_ACCEPT,44
T_TEMPORAL_QUEUE_OUTLINE_30MIN,47
T_TEMPORAL_QUEUE_SUMMARY_30MIN,27
T_TEMPORAL_SPEED_OF_ACCEPT_30MIN,46
JG_DITO,2
LD_VISTA_RESUMEN_INPUT_PARA_COMITE_FUNCIONAMIENTO_TEC,5
TEMP_REPORTE_SOLUCION,5
TTR_AGENTES_OD,7
TTR_AGENTES_ORI_DEST_VF,11
TTR_ATENDIDAS_RESUMEN,4
TTR_GRUPO_REITERACION,6
TTR_INDICADOR_REITERADAS_RESUMEN,5
TTR_INDICADOR_TRANSFERENCIA_RESUMEN,5
TTR_TRANSFERENCIAS_RESUMEN,9
T_AGEN_ORI_DEST_MISMO_RP,13
T_BASE_LLAM_IMPACTO_IVR,5
T_BASE_LLAM_IMPACTO_IVR_V2,5
T_CATALOGO_DET_EXPERIENCIA_RADAR,6
T_CLIENTES_NOTA_15DIAS,2
T_DETALLE_AGENT_SUMMARY,9
T_DETALLE_INFOMART_ULT7DIAS,7
T_DETALLE_ONEMARKETER,20
T_INDICADORES_REGULADOS,11
T_LD_EVOLUTIVO_TRAFICO_POR_SERVICE_SUBTYPE,5
T_LD_FLUJO_CLIENTES_DEGRADADOS,3
T_LD_FLUJO_CLIENTES_DEGRADADOS_ATENDIDAS,4
T_LD_FLUJO_CLIENTES_DEGRADADOS_ENTRANTES,4
T_LD_FLUJO_CLIENTES_DEGRADADOS_ENTRANTES_ATENDIDAS,5
T_LD_FLUJO_CLIENTES_DEGRADADOS_TOTAL,6
T_LD_REPORTE_METRICAS_RECURRENTES_TEC_FIJO,5
T_LD_RESUMEN_ENTR_Y_CLI_UNICOS_X_PLATAFORMA,7
T_LD_RESUMEN_VISTA_POR_CASOS_DE_USO_AURA,7
T_LISTA_CTI_COPC_V1,12
T_LISTA_CTI_COPC_V1_72HR,27
T_LISTA_CTI_COPC_V1_72HR_DIARIO,17
T_LISTA_TELEFONOS_UNICOS_COPC_V1,5
T_METRICAS_RECURRENTES_FUNCIONAMIENTO_CALL_CENTER,17
T_REITERADORES_CRONICOS,5
T_REPORTE_SEMANAS,3
T_REPORTE_SOLUCION,5
T_RESUMEN_ABANDONO_REAL,13
T_RESUMEN_CLIENTES_SUSPENDIDOS_MOVIL,10
T_RESUMEN_CLIENTES_SUSPENDIDOS_MOVIL_2,8
T_RESUMEN_CLIENTES_SUSPENDIDOS_MOVIL_ACCESOS,10
T_RESUMEN_COPC_FILTROS_v4,5
T_RESUMEN_COPC_FILTROS_v4_72HR,5
T_RESUMEN_COPC_ORIGEN_DESTINO_V1,12
T_RESUMEN_COPC_ORIGEN_DESTINO_V1_72HR,14
T_RESUMEN_COPC_V1,12
T_RESUMEN_COPC_V1_72HR,13
T_RESUMEN_KPIS_GERENCIALES,7
T_RESUMEN_KPIS_PET,7
T_RESUMEN_KPIS_PET_SEMANALES,8
T_RESUMEN_KPIS_PET_SITE,8
T_RESUMEN_PLAN_DE_FUNCIONAMIENTO_CC_BLACK,7
T_RESUMEN_PLAN_DE_FUNCIONAMIENTO_CC_Y_CCEE,7
T_RESUMEN_PLAN_DE_FUNCIONAMIENTO_CC_Y_CCEE_CLIENTES_UNICOS,6
T_RESUMEN_SEGMENTACION_IVR_V2,6
T_RESUMEN_TRAFICO_VENTAS_IN_MOVIL_FIJA,14
T_RESUMEN_TRAFICO_VENTAS_IN_MOVIL_FIJA_BACKUP_NOBORRAR,13
T_RES_CLI_UNICOS_VOZ_Y_CCEE,7
T_RPT_SOL_LLAMADA,18
T_RPT_SOL_LLAMADA_RES,7
T_TABLA_ABANDONOS_CALL_CENTER,5
T_TABLA_PETS_ABANDONADAS,6
T_TABLA_PETS_ENTRANTES,5
T_TEMPORAL_DETALLE_AGENT_SUMMARY,13
T_TEMPORAL_DETALLE_AGENT_SUMMARY_v2,11
T_TMP_DETALLE_INDIDENCIAS,5
T_TMP_DETALLE_INDIDENCIAS_V2,5
T_TMP_INCIDENCIAS,7
T_TMP_INCIDENCIAS_V2,7
T_TMP_KPIS_GERENCIALES,8
T_TMP_REPORTE_SOLUCION,5
T_TMP_RPT_SOL_LLAMADA,13
T_TMP_SUBMOTIVOS_INCIDENCIAS,6
T_TMP_SUBMOTIVOS_INCIDENCIAS_PREV,6
T_TMP_SUBMOTIVOS_INCIDENCIAS_PREV_V2,6
T_VISTA_RESUMEN_TRAFICO_ROAMING,4
Agent_Summary_Activity_Report_30min_20251018,18
BASE_AGENTE,2
GPR_Agent_Summary_Activity_Report_30min_20251018,18
GPR_Agent_Summary_Activity_Report_30min_20251019,18
GPR_Agent_Summary_Activity_Report_30min_20260102,18
GPR_reporte_agentes_20250823,18
JG_KONECTA_202509,5
JG_KONECTA_202510,5
JG_KONECTA_202512,5
JG_KONECTA_202601,5
JG_KONECTA_202602,5
LD_DETALLE_AGENTES_PRIMERA_CONEXION,3
T1,2
T2,2
TEMP_RESUMEN_AGENTES_30_MIN,13
T_AGENT_SUMMARY_30MIN_202401,15
T_AGENT_SUMMARY_30MIN_202402,15
T_AGENT_SUMMARY_30MIN_202403,15
T_AGENT_SUMMARY_30MIN_202404,15
T_AGENT_SUMMARY_30MIN_202405,15
T_AGENT_SUMMARY_30MIN_202406,15
T_AGENT_SUMMARY_30MIN_202407,15
T_AGENT_SUMMARY_30MIN_202408,15
T_AGENT_SUMMARY_30MIN_202409,15
T_AGENT_SUMMARY_30MIN_202410,15
T_AGENT_SUMMARY_30MIN_202411,15
T_AGENT_SUMMARY_30MIN_202412,15
T_AGENT_SUMMARY_30MIN_202501,15
T_AGENT_SUMMARY_30MIN_202502,15
T_AGENT_SUMMARY_30MIN_202503,15
T_AGENT_SUMMARY_30MIN_202504,15
T_AGENT_SUMMARY_30MIN_202505,15
T_AGENT_SUMMARY_30MIN_202506,15
T_AGENT_SUMMARY_30MIN_202507,15
T_AGENT_SUMMARY_30MIN_202508,15
T_AGENT_SUMMARY_30MIN_202509,15
T_AGENT_SUMMARY_30MIN_202510,15
T_AGENT_SUMMARY_30MIN_202511,15
T_AGENT_SUMMARY_30MIN_202512,15
T_AGENT_SUMMARY_30MIN_202601,15
T_AGENT_SUMMARY_30MIN_202602,15
T_AGENT_SUMMARY_30MIN_202603,15
T_DETALLE_ENCUESTAS_OUTBOUND_CCEE_TEMP,31
T_DETALLE_ENCUESTAS_OUTBOUND_TEMPORAL,24
